,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
370,@vickyyyf,Dr Vicky Forster,4 nov. 2017,Genetically modified foods have no link to cancer.,0,0,/vickyyyf/status/926808441754148864,Usuario Verificado
371,@zaspeed505,Isaiah,4 nov. 2017,He leaves the “GMO” part out! Monsanto could learn a thing or two! Cancer rates really high? Why? Ask Monsanto!,0,2,/zaspeed505/status/926758676467249152,
372,@NoGMOsVerified,NoGMOsVerified,4 nov. 2017,"Popular German Beers Contain Weed-Killer Linked to Cancer, study finds #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/ersWA",0,1,/NoGMOsVerified/status/926753191848321025,
373,@Plumbobbit,Fred,4 nov. 2017,"Cancer treatment is about as archaic as the food 'supply' chain is toxic
#GMO
#Pesticides 
#FastFood
#FoodMiles
#FoodLabelling",0,0,/Plumbobbit/status/926750336517328897,
374,@JWarrenMD,Gucci Clone,4 nov. 2017,Genetically modified meats fighting over which one will give us humans cancer. https://twitter.com/lowkeyuhtn/status/926691838463012869 …,0,0,/JWarrenMD/status/926694070956765184,
375,@AlafiaGrandma,Alafia Grandma,3 nov. 2017,They're lucky they only got sick. #Monsanto #GMO #papayas will give them #cancer.,1,1,/AlafiaGrandma/status/926558341651947520,
376,@DrDonoharm,Peter Strunz,3 nov. 2017,Ethanol comes from cornIt's caused our corn 2 all be genetically modified 2 withstand being sprayed by Monsanto pesticides that cause cancer,0,0,/DrDonoharm/status/926541022074679296,
377,@Wolfspirit_73,hantaywee.makawee,3 nov. 2017,Our Government says GMO foods are safe but they actually cause cancer The FDA is another Corrumpt 3 letter word agency they are lying https://twitter.com/Wolfspirit_73/status/926461487819845638 …,0,0,/Wolfspirit_73/status/926462049743339520,
378,@Wolfspirit_73,hantaywee.makawee,3 nov. 2017,"Monsanto, Corruption, and the Cancer Causing Dangers of GMO Foods (video) https://thetruthaboutcancer.com/dangers-gmo-foods/?utm_source=twitter&utm_medium=social&utm_campaign=SocialWarfare …",0,0,/Wolfspirit_73/status/926461487819845638,
379,@Flwrgirl66x,Christine Rich  🌹,3 nov. 2017,"America is doing it's part by force feeding its population Glyphosate coated GMO ingredients, denying health coverage, & funding cancer 'research'. Right now US has highest infant mortality rate in the world!",1,4,/Flwrgirl66x/status/926433741001461760,
380,@RMathebulo,Rantho Mathebulo,3 nov. 2017,@morningliveSABC Science&tech is bad 4 food production.80% of ALL maize in SA is GENETICALLY MODIFIED(GMO). It causes CANCER & othr diseases pic.twitter.com/jUBWvMgbDo,0,0,/RMathebulo/status/926332124348801024,
381,@push4ms,Jeremy,3 nov. 2017,"RT @gonzoid: Genetically modified chickens help in the fight against #cancer and #multiplesclerosis
#chronicillnes… https://twitter.com/i/web/status/926322655862706176 …",0,2,/push4ms/status/926324754830823424,
382,@thwitha7,Sifiso J. Dludla,3 nov. 2017,"We used to eat natural foods, and now they feed us fattening, cancer-causing, and bipolar-causing genetically modified crap.",0,0,/thwitha7/status/926321897549254656,
383,@RoryTDC,TheDailyCoin.org,3 nov. 2017,FSS Update: New Face of Terror – Free Radicals – Soy Anti Cancer – GMO Potatoes (Video) http://thedailycoin.org/2017/11/02/fss-update-new-face-terror-free-radicals-soy-anti-cancer-gmo-potatoes-video/ …,0,0,/RoryTDC/status/926251934440357888,
384,@AZDabstronaut,Desert Dabstronaut,2 nov. 2017,Your pizza isn’t good and it’s overpriced GMO infested mass produced cancer. You need a serious overhaul to save that company.,0,0,/AZDabstronaut/status/926182412194684928,
385,@Michael_Pedron,Michael Pedron,2 nov. 2017,"A lot to do with of the GMO foods were eaten, and a lot of the shots that the doctors are giving have levels of mercury and other things in them that causes cancer. Fluoride in our water and toothpaste.",0,0,/Michael_Pedron/status/926171920562905103,
386,@SurvivalBlonde,Survival for Blondes,2 nov. 2017,WORLD NEWS UPDATE | Thu Nov 2 | Free Radicals - Soy Anti Cancer - GMO | http://bit.ly/2lKaY0z  | #survival #newspic.twitter.com/loRPZZ0RI9,1,0,/SurvivalBlonde/status/926157276179783680,
387,@DavidLife6,David C Life,2 nov. 2017,Monsanto GMO Corn Proven to Cause Cancer - Tumors - Organ Damage https://youtu.be/8qEA4sAfjw0  via @YouTube,0,0,/DavidLife6/status/926149171391942656,
388,@peterdoodes,Peter Doodes,2 nov. 2017,Doug this tells U how same group of scientists say tobacco doesnt cause cancer global warming a hoax & now GMO's OK  https://www.amazon.co.uk/Merchants-Doubt-Handful-Scientists-Obscured/dp/1408824833/ref=sr_1_1?s=books&ie=UTF8&qid=1509642908&sr=1-1&keywords=merchants+of+doubt …,2,1,/peterdoodes/status/926138236430442497,
389,@alex_brandsen,Alex Brandsen,2 nov. 2017,Just because something is GMO/man made/artificial doesn't make it unhealthy. Show me sources that it does. Bacon still causes cancer though.,0,0,/alex_brandsen/status/926070093024505856,
390,@FSSBradHarris,Brad Harris,2 nov. 2017,FSS World News - New Face of Terror - Free Radicals - Soy Anti Cancer - GMO Potatoes http://youtu.be/6BjIcfbUsV4?a,1,1,/FSSBradHarris/status/926018682358325250,
391,@NoGMOsVerified,NoGMOsVerified,2 nov. 2017,EU glyphosate tantrum could leave people exposed to cancer risk #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/e87CT,0,0,/NoGMOsVerified/status/925947950076964869,
392,@ChrisThames29,Christopher Thames,2 nov. 2017,This is the reason you don’t need to smoke to get cancer... GMO pesticide impregnated veggies. pic.twitter.com/WyFsT9utxy,0,0,/ChrisThames29/status/925910842163335168,
393,@rivkafreeman,Rivka Freeman,2 nov. 2017,"Glyphosate on GMO crops, Manganese deficiency, gut changes, obesity, breast cancer: https://youtu.be/qYC6oyBglZI  via @Sepic.twitter.com/ljbB9WQXd4",0,0,/rivkafreeman/status/925881944373686285,
394,@ARMERSI75,ArturoMerinoSiermann,1 nov. 2017,Cancer from GMO RoundUp Glyphosate https://twitter.com/8extremes/status/790609481092608000 …,3,2,/ARMERSI75/status/925844039110361089,
395,@TheHappyTalent,The Happy Talent,1 nov. 2017,#GMO Potatoes Contain 70% Fewer #Cancer-Causing Compounds Than “Organic” Ones http://www.thehappytalent.com/blog/genetically-modified-potatoes-contain-70-fewer-cancer-causing-compounds-than-organicones … #MyDNAStory #technology #science,0,0,/TheHappyTalent/status/925815770029867008,
396,@_lalaland_1,Lala,1 nov. 2017,"Bullshit! The only thing that will help those with #MultipleSclerosis or #cancer, is if they were genetically modified.",0,1,/_lalaland_1/status/925811620525174785,
397,@JabbertJ,ImplodingEmpire,1 nov. 2017,"That’s not all they’re letting in, GMO poisons food, cancer causing monsanto chemicals, air so polluted more people die from it than any oth",0,1,/JabbertJ/status/925777463103361024,
398,@mattestoned,matte  😈,1 nov. 2017,you disgust me of course caffeine causes cancer are you an idiot any genetically modified thing in ur body does #psa by @ComedyCentral,0,0,/mattestoned/status/925747677106601984,
399,@push4ms,Jeremy,1 nov. 2017,"RT @gonzoid: Genetically modified chickens help in the fight against #cancer and #multiplesclerosis
#chronicillnes… https://twitter.com/i/web/status/925683465328254977 …",0,2,/push4ms/status/925684462817603584,
400,@DogsareLoyal1s,H20Boy4Putin,1 nov. 2017,"Kneel before Zog and eat GMO 
WATCH CANCER RATE SOAR!!! https://twitter.com/kambrone64/status/925674511944400896 …",2,3,/DogsareLoyal1s/status/925675484951617537,
401,@jeffsekerak,Jeff Sekerak,1 nov. 2017,Vaccines. GMO foods. Slave jobs. Poisoned water. MASSIVE debt. 1 in 2 are projected to get cancer. Now we know why.,0,5,/jeffsekerak/status/925634211830042624,
402,@younesmiar,Younes Miar,1 nov. 2017,Genetically Modified Hens are Laying Cancer Fighting Eggs http://www.frontlinegenomics.com/news/15369/genetically-modified-eggs-cancer-fighting/#.WfkTcFcGBKA.twitter …,0,1,/younesmiar/status/925518038434279424,
403,@RedSoxMVP,Cher Murphy,31 oct. 2017,This has been going on for years under Obama. Years. Michelle and her fake gardens but didn't tell us about gmo food that causes cancer.,0,0,/RedSoxMVP/status/925505620807122944,
404,@Commieh8r,Cantona's collar,31 oct. 2017,Gmo shit. Cancer causing bee killing crap,0,1,/Commieh8r/status/925470128090775554,
405,@daVinely,Poppy,31 oct. 2017,-autopsy: Same kind pigs #GMO grain = bowel stomach uterus Cancer! And then?? Clever pukes: those pigs Slaughtered! Bacon W cancer anyone??,1,2,/daVinely/status/925320594991779840,
406,@NoGMOsVerified,NoGMOsVerified,31 oct. 2017,IARC expert defends glyphosate cancer verdict #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/ebmyy,0,0,/NoGMOsVerified/status/925318756510982145,
407,@kunle4jesuss,ADEkunle,31 oct. 2017,@AkashatZibiriNy 4 cancer alkaline our body is the way forward and eating organic alkaline foods but not GMO organic.,0,0,/kunle4jesuss/status/925286047117955072,
408,@rugaddict,Penny Krieger,31 oct. 2017,https://www.youtube.com/watch?v=KVNpb2mrVcs … GMO foods CAUSE cancer!,0,0,/rugaddict/status/925252998485250048,
409,@NoGMOsVerified,NoGMOsVerified,31 oct. 2017,Brazil National Cancer Institute report on GM crops available in English #GMOs #RightToKnow #GMO /gw http://dld.bz/dS6nA,0,0,/NoGMOsVerified/status/925248335388299264,
410,@NoGMOsVerified,NoGMOsVerified,31 oct. 2017,EPA Panel Divided on Whether Glyphosate Causes Cancer (EcoWatch) #GMOs #GMO http://NoGMOsVerified.com  /gi http://dld.bz/frtuJ,0,0,/NoGMOsVerified/status/925197934085529600,
411,@XxCyanexX,Cyane '17,31 oct. 2017,Mainstream news quietly admits that food quality is a major cause of cancer http://www.thedailysheeple.com/mainstream-news-quietly-admits-that-food-quality-is-a-major-cause-of-cancer_102017 … - Eat whole foods minus GMO,0,0,/XxCyanexX/status/925194836151603201,
412,@FarmFairyCrafts,Farm Fairy Crafts,30 oct. 2017,"U.S. Workers Sue @MonsantoCo Claiming Herbicide Caused Cancer http://www.reuters.com/article/2015/09/29/us-monsanto-lawsuit-idUSKCN0RT2L220150929 …
#GMO",4,1,/FarmFairyCrafts/status/925106628696924160,
413,@sjaroberts256,sjaroberts,30 oct. 2017,"#NBSLiveAt9
Please don't spread lies GMO is not good at all next will not be fighting HIV but cancer because of chemicals. 
Anti money????",0,0,/sjaroberts256/status/925072558722043909,
414,@martenson,Martenson,30 oct. 2017,"Do you want crops that prevent cancer? Fight the GMO superstition.
https://allianceforscience.cornell.edu/blog/italian-farmer-wages-lonely-battle-against-continental-tide-superstition …",1,3,/martenson/status/925038802132983808,
415,@benaxor,R Beaupre,30 oct. 2017,"""GMO Ready"" #Roundup #herbicide #cancer #glyphosate https://www.ecowatch.com/glyphosate-exposure-humans-2501317778.html?utm_source=EcoWatch+List&utm_campaign=bf227e1467-EMAIL_CAMPAIGN&utm_medium=email&utm_term=0_49c7d43dc9-bf227e1467-86079925 …pic.twitter.com/f0a4iq1qmS",0,0,/benaxor/status/925031044893593600,
416,@daVinely,Poppy,30 oct. 2017,Buy bargain pesticide-INSIDE #GMO produce -Coke Pepsi not organic = got #cancer Blame self -supermkt -food corps or pesticide-MAKER Monsanto,0,0,/daVinely/status/924987182510731264,
417,@FarmFairyCrafts,Farm Fairy Crafts,30 oct. 2017,Fear of Starvation Isn't a Good Reason to Poison the World While Making a Profit. #GMO #Glyphosate #Cancer,0,0,/FarmFairyCrafts/status/924890691620220928,
418,@WLpsubio03,william lavelle,30 oct. 2017,Although this picture looks scary GMO’s are not that bad!  There has been zero evidence so far of GMO’s being linked to cancer.#psubio120pic.twitter.com/uK3ljGS2uK,0,0,/WLpsubio03/status/924829520141660160,
419,@BadProductionz,Bad Girl Productionz,29 oct. 2017,"My motivation is every social media post of children
adults & seniors w/ auto immune/obesity/cancer
GMO & farming practices r killing people",0,3,/BadProductionz/status/924761931478691840,
420,@NoGMOsVerified,NoGMOsVerified,29 oct. 2017,Big Ag Claims Cancer-Causing Glyphosate No More Dangerous Than 'Coffee or Working .. #GMOs #RightToKnow #GMO /fd http://dld.bz/dFB7a,0,0,/NoGMOsVerified/status/924750070523850753,
421,@ModernistFreak,Walahfrid Strabo,29 oct. 2017,"No really, the mom who just posted about ""GMO=Cancer"" isn't always wrong, even if she's always cringeworthy",0,0,/ModernistFreak/status/924683351537135616,
422,@sg3206,Yogi Ghosh,29 oct. 2017,Agarbatti is used in Hinduism since ages! But cancer incidences were not known. Cancer incidences increased manifold since increased use of chemical pesticides in agriculture! GMO/organic farming is the answer to this problem!,4,3,/sg3206/status/924633503563575296,
423,@Kamotho100,Kamotho100™,29 oct. 2017,"All Kenyans whom hav a loved1 on #Cancer , it has bn proven #GMOs r source of most #Cancers   @WilliamsRuto is the #GMO  advocate in Kenya.",0,0,/Kamotho100/status/924624994990264320,
424,@VoxSoldier,Acid Crystal,29 oct. 2017,People were even more willing to eat poison. People are still too willing as the cancer rates soar. Now there's more poison and GMO's.,0,0,/VoxSoldier/status/924614794304303106,
425,@NohrianScum90,Елизавета  🇷🇺,29 oct. 2017,I would rather have healthy food that won’t kill me or give me cancer than GMO “food” https://twitter.com/russ_warrior/status/922827038708387840 …,0,2,/NohrianScum90/status/924589389807804418,
426,@FarmFairyCrafts,Farm Fairy Crafts,29 oct. 2017,"@EPA Says #Cancer = ""Trade Secret"", ""Proprietary Info."" Belonging to @Monsanto!!!! Start at 25:00: http://prn.fm/the-gary-null-show-09-04-15/ … #GMO Seriously?",0,0,/FarmFairyCrafts/status/924547936360464384,
427,@core_spirit,Core Spirit,29 oct. 2017,Facts About GMO You Should Know http://www.corespirit.com/facts-gmo-know/  #Allergies #AlternativeAndNaturalMedicine #Cancer #Diabetes #DietAndNutritionpic.twitter.com/OpcV31CLBJ,0,0,/core_spirit/status/924539665121796097,
428,@NoGMOsVerified,NoGMOsVerified,29 oct. 2017,85% of Tampons Contain Monsanto's 'Cancer Causing' Glyphosate #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/dYBvb,0,0,/NoGMOsVerified/status/924478263723986944,
429,@indepmissionary,Chaplain Ihezver,29 oct. 2017,of a Luciferian Satanist. This is why they put poison into the GMO foods and vaccines and chem trails and cancer viruses and tap,0,0,/indepmissionary/status/924464963992690688,
430,@AlafiaGrandma,Alafia Grandma,28 oct. 2017,#FDA #USDA #EPA don't care #Monsanto is killing us with cancer causing #GMO & #glyphosate.http://healthimpactnews.com/2017/study-americans-exposure-to-weed-killer-glyphosate-increases-500-percent/ …,1,1,/AlafiaGrandma/status/924363435902631936,
431,@iHeartGMO,I. Heart Gmo,28 oct. 2017,The latest GMO #noGMO #labelGMO Roundup! https://paper.li/iHeartGMO/1379482180?edition_id=b5833a20-bbf4-11e7-b858-002590a5ba2d … #cancer,0,0,/iHeartGMO/status/924357519790739456,
432,@alafiadelight,River Woman,28 oct. 2017,"I'd rather know how to protect my family from your reelection donor #Monsanto's cancer causing #GMO.
How much have they paid you?",0,2,/alafiadelight/status/924356377950195712,
433,@alafiadelight,River Woman,28 oct. 2017,How do we keep kids safe when #FDA approves cancer causing #GMO/#glyphosate in everything even #vaccines? http://healthimpactnews.com/2017/study-americans-exposure-to-weed-killer-glyphosate-increases-500-percent/ …,1,1,/alafiadelight/status/924329721340551169,
434,@GMOFreeUSA,GMO Free USA,28 oct. 2017,Back to its evil ways-Sign the petition: https://gmofreeusa.org/take-action/boycott-kelloggs-campaign/boycotts-kelloggs-consumers … #BoycottKelloggs #Kelloggs #GMO #labelgmos #Roundup #glyphosate #cancer pic.twitter.com/t19MQzPQpZ,45,23,/GMOFreeUSA/status/924319263791435779,
435,@AlafiaGrandma,Alafia Grandma,28 oct. 2017,#FLOTUS is against cancer causing #GMO. Maybe she can get #POTUS to stop promoting #pesticide co & #Monsanto's #GMO.,3,2,/AlafiaGrandma/status/924300898863648768,
436,@AlafiaGrandma,Alafia Grandma,28 oct. 2017,Why doesn't the #FDA who approved #GMO or #EPA & #USDA care about how much cancer causing #glyphosate we eat? http://healthimpactnews.com/2017/study-americans-exposure-to-weed-killer-glyphosate-increases-500-percent/ …,5,4,/AlafiaGrandma/status/924295299786559489,
437,@glyphosate9570,PAMELA CASSIE,28 oct. 2017,"Discredited shill for monsanto Kevin Folta""SAYS IN EMAIL""to Lisa Drake Might it be Possible to just ask the Powers that be"" for an Unrestricted Gift*for coverup OF #carcinogenic #glyphosate #gmo & toxicologist Donna Farmer lies  for monsanto about #CANCER  http://audiovisual.europarl.europa.eu/Package.aspx?id=54822&asset=V&type=L …",2,2,/glyphosate9570/status/924246961972183040,
438,@transfectionCRO,Altogen Biosystems,27 oct. 2017,almost all types of cancer. The Beta-TC6 cell line was derived from the pancreatic tumors of a transgenic mouse with insulinoma.,0,0,/transfectionCRO/status/924024835096956928,
439,@Lawfirm_MA,Matthews&Associates,27 oct. 2017,Rats fed GMO corn have been shown to develop hideous tumors.  How can Roundup/Glyphosate be legal-they’ve clearly been shown 2 cause cancer?,0,0,/Lawfirm_MA/status/923998261584846848,
440,@ThatCrispGinger,─╤╦︻ Stephen ︻╦╤─,27 oct. 2017,One-fifth of global deaths linked to processed junk food and toxic ingredients https://buff.ly/2zbrInp  #gmo #health #cancer #nogmo #organic,0,0,/ThatCrispGinger/status/923988089818828802,
441,@blysx,Glyphosate=Cancer 💀,27 oct. 2017,.@ericliptonNYT has done some great reporting on how bad GMO's & Glyphosate are. ACSH is SHILL org for BigCHEM&BigAG aka Eugenicists #Cancer,3,5,/blysx/status/923977375464898562,
442,@peterdoodes,Peter Doodes,27 oct. 2017,Agent Orange/Dicamba/PCB's/Superweeds/India Suicides/Monsanto Papers/GMO contamination/Glyphote Cancer link & C this https://www.lensculture.com/articles/mathieu-asselin-monsanto-a-photographic-investigation …,7,6,/peterdoodes/status/923974731417743360,
443,@8extremes,8extremes,27 oct. 2017,"Ur Body doNt want GMO DNA Mutations from JUNKFOOD =CollateralDamage UrHealthSuffers Turns IN2 Chronic Disease
#Cancer #DumpTheJunk
#DumpMONpic.twitter.com/PMxbgBEnRP",2,2,/8extremes/status/923953216911376384,
444,@mem_somerville,mem_somerville | Wossamotta U,27 oct. 2017,"""Superweeds, cancer, and the pesticide treadmill"" talk later today. Time converter for your location: http://bit.ly/WyoweedsTalk  #GMO https://twitter.com/WyoWeeds/status/923914347839152130 …",1,3,/mem_somerville/status/923915879892467714,
445,@NoGMOsVerified,NoGMOsVerified,27 oct. 2017,Questions about EPA-Monsanto collusion raised in cancer lawsuits #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/fy8CB,2,1,/NoGMOsVerified/status/923909504059822080,
446,@blysx,Glyphosate=Cancer 💀,27 oct. 2017,"Wonder why 
#glyphosate
#cancer
#GMO https://twitter.com/CTVNews/status/923768532948672512 …",12,15,/blysx/status/923769263701213184,
447,@jeffsekerak,Jeff Sekerak,27 oct. 2017,"100 years ago: Cancer was VERY rare. Now: 1 in 2 might get it! Vaccines, poisoned water, slave jobs & GMO grub. I knew they were bad ideas.",0,7,/jeffsekerak/status/923745631616712704,
448,@MADGEAustralia,MADGE Australia Inc,27 oct. 2017,Herbicide Health Dangers: #Monsanto Faces Blowback Over Cancer Cover-Up #Roundup #GMO #glyphosate http://spon.de/ae5Dp  via @SPIEGELONLINE,0,1,/MADGEAustralia/status/923718862473854977,
449,@8extremes,8extremes,26 oct. 2017,"Y EAT #GMO Corn & Soy Designed2Survive HeavilySprayed wGlyphosate 
WorldHealthOrg SAYS LOOK OUT4 CANCER #DumpMON
http://tinyurl.com/yb9oz4ev pic.twitter.com/nFFee48cRQ",0,0,/8extremes/status/923676339386793984,
450,@drmarygladish,Dr. G,26 oct. 2017,It’s unreal to me that we still have to fight not having this poison put on our food! honestly!! #health #gmo #roundup #poison #life #cancer,0,1,/drmarygladish/status/923654031687536641,
451,@alafiadelight,River Woman,26 oct. 2017,The rich that invest in Rx want us sick so they can make money so they invest in everything #GMO. #CANCER FOR ALL.,0,1,/alafiadelight/status/923635775949942791,
452,@Deplorableminxy,deplorableminxy,26 oct. 2017,"Yup, it's all a money laundering FRAUD!!  Vaccines, GMO, & chem trails, & fluoride in water are causing MASS DISEASES/CANCER",0,0,/Deplorableminxy/status/923611370523897857,
453,@chickweed79,EIRENE SULTAN,26 oct. 2017,"I consumed herbalife in my twenties, but later found out about the GMO soy and the link to cancer.",0,0,/chickweed79/status/923596857837723648,
454,@ShineJob,ShineJob 🕶️,26 oct. 2017,"same with GMO, the rich know it's causing cancer",0,1,/ShineJob/status/923587590590271488,
455,@TruthWillOut33,UnserLiebender Vater,26 oct. 2017,"""Colon cancer runs in my family"" he says as he downs his GMO corn syrup cola. The epidemic of cancer is a MAN MADE conspiracy to kill us. pic.twitter.com/ubpUrYYch1",0,0,/TruthWillOut33/status/923581615850344448,
456,@Pizz28,Allseeingwut??? anon,26 oct. 2017,"You Must Dont Eat Egg,Vegetable,Rice,Bean,Corn Any Foods To Eat. GMO is EveryWhere Have You Cancer, Toxicity to human cells?????",1,1,/Pizz28/status/923556748270514176,
457,@iamgreenbean,Green Bean,26 oct. 2017,Human Exposure to Glyphosate Has Skyrocketed 500% Since Introduction of GMO Crops. #Pesticides #health #cancer https://www.ecowatch.com/glyphosate-exposure-humans-2501317778.html …,3,0,/iamgreenbean/status/923554616985370624,
458,@EsotericExposal,Esoteric Exposal,26 oct. 2017,"Numerous studies have linked GMO foods with several types of cancer, toxicity to human cells, allergies, and autoimmune diseases.",26,28,/EsotericExposal/status/923542234133250050,
459,@PhotoJennBo,Saudade Jenn  🌍,26 oct. 2017,"Much healthier than GMO words, that give you cancer and autism!  https://twitter.com/GavinMSchofield/status/923495580671860736 …",0,4,/PhotoJennBo/status/923496215689465856,
460,@incognegroi,L.A. France,26 oct. 2017,Soy is the #1 cause of cancer which is why Dr. Sebi was killed bc soy is in 90% of all products we consume bc the food is gmo https://twitter.com/orangekyra/status/923363177856937985 …,7,0,/incognegroi/status/923408347847524352,
461,@MsHoneyBFly,Honey B,26 oct. 2017,But is it non GMO or y'all still using High Fructose Corn Syrup and all those other preservatives that cause cancer?,0,1,/MsHoneyBFly/status/923389299160215552,
462,@Darknightmusic,Jared Azaziah,25 oct. 2017,"super GMO cancer gum, lol",0,0,/Darknightmusic/status/923326985169801216,
463,@FarmFairyCrafts,Farm Fairy Crafts,25 oct. 2017,"Private Tests Show #Cancer Linked Herbicide in Breakfast Foods; FDA mum on Its Assessments http://www.huffingtonpost.com/carey-gillam/private-tests-show-cancer_b_9723758.html … via @HuffPostPol
#GMO",1,0,/FarmFairyCrafts/status/923294682129432578,
464,@GMOsbad,Tony Claesgens,25 oct. 2017,they should be labeled for USA to know what is really hiding in the food we eat. Round-up causes cancer needs to outlaw GMO's. https://twitter.com/JeffK_BanGMOs/status/923289506593361921 …,0,1,/GMOsbad/status/923290442656989189,
465,@MuradBashir,Murad Bashir,25 oct. 2017,"They need to start sellin apple-sized strawberries in grocery stores. Idc if they're full of GMO gluten pesticide steroids cancer, I need it",0,0,/MuradBashir/status/923257324365520896,
466,@stedsimple,Will We Ever Learn?,25 oct. 2017,"If they're #gmo #soyabeans (LIKELY!) the concentration of residual #glyphosate in water will just give them #cancer!
#Nestle LOVE #GMOs btw!",0,2,/stedsimple/status/923253839754604544,
467,@CitizensOutpost,CitizensOutpost,25 oct. 2017,#US #study finds rise in human #glyphosate levels - Medical Xpress #GMO #cancer http://citizensoutpost.com/2017/10/25/us-study-finds-rise-in-human-glyphosate-levels-medical-xpress/ …pic.twitter.com/qBvXApkpT6,0,0,/CitizensOutpost/status/923241167298420737,
468,@Reek400,Big Reek  🏄🏾,25 oct. 2017,Get organic fruit. That GMO stuff give us problems like cancer in the long run.,0,1,/Reek400/status/923240013265035265,
469,@IvanMaicero,Prefiero Maiz Nativo,25 oct. 2017,Six #MiddleEastern Countries #Ban #Glyphosate #Herbicides over ‘Probable Carcinogen’ #Fears https://sustainablepulse.com/2017/10/13/six-middle-eastern-countries-ban-glyphosate-herbicides-over-probable-carcinogen-fears/?utm_source=newsletter&utm_medium=email&utm_campaign=gmos_and_pesticides_global_breaking_news&utm_term=2017-10-21#.We04lYprxEI … #GMO #Cancer,0,0,/IvanMaicero/status/923237288775225345,
470,@Ian56789,Ian56,25 oct. 2017,"Roundup Health Dangers.
Monsanto Faces Blowback Over Cancer Cover-Up
http://www.spiegel.de/international/world/monsanto-papers-reveal-company-covered-up-cancer-concerns-a-1174233.html …
#Monsanto
#GMO pic.twitter.com/hR1jEhM4qB",52,47,/Ian56789/status/923236478733438976,
471,@dssdgw,Del,25 oct. 2017,Americans are being poisoned  by glyphosate in GMO foods that cause cancer and worse. You eat it every  day. https://uk.reuters.com/article/us-eu-health-glyphosate/eu-lawmakers-demand-five-year-phase-out-of-weedkiller-glyphosate-idUKKBN1CT21H …,0,0,/dssdgw/status/923225822533640192,
472,@justice69hall,Justice 💋Hall,25 oct. 2017,"Get ready for GENETICALLY MODIFIED CROPS! 
#Marijuana is known to help combat CANCER, however, not if it's #GMO
SCARY!! BILL GATES is PSYCHO pic.twitter.com/iTmCVhItc7",0,0,/justice69hall/status/923224707620511744,
473,@WifiRaps,Kyle Moss (WiFi),25 oct. 2017,"Has GMO's been linked to cancer? Would that explain the increase in cancer in certain countries and not in others? Or is their no proof, yet",0,0,/WifiRaps/status/923193817351651328,
474,@LorrieLife,STOP ANIMAL CRUELTY!,25 oct. 2017,#ADayWeShouldCelebrate When GMO food is FINALLY OUTLAWED! (Sorry Cancer Treatment Centers!) We know it's your bread and butter!,0,1,/LorrieLife/status/923193141301334016,
475,@TheUNistheEnemy,Sean Felcyn,25 oct. 2017,"SO...BY THAT LOGIC, IF IT CAUSES CANCER, ITS GOOD FOR JOBS BECAUSE IT CREATES WORK FOR THE MEDICAL COMMUNITY?...GMO's=GOOD FOR THE ECONOMY?",0,0,/TheUNistheEnemy/status/923117831536836609,
476,@NoGMOsVerified,NoGMOsVerified,25 oct. 2017,Patients: Roundup gave us cancer as EPA official helped the company #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/fH872,0,0,/NoGMOsVerified/status/923053870871465984,
477,@WizTrevlifa,Dough Boy,25 oct. 2017,Genetically modified low-fat pigs= genetically modified high-cancer rates in humans.....but we're just stupid enough to buy it anyway smh https://twitter.com/rossdawson/status/922797707793780736 …,0,0,/WizTrevlifa/status/923035064534994944,
478,@Fingersflying,El Floyo,25 oct. 2017,#CCOT How #GMO Became a Worldwide Household Word http://tazatator.wordpress.com/2014/05/01/how-gmo-became-a-worldwide-household-word/ … #health #nutrition #Cancer #Independents #Food #Centrist #Farming,0,1,/Fingersflying/status/923031576207699968,
479,@josette_jackson,Josette Jackson 💜,25 oct. 2017,Drop tht CANCER CAUSING TOXIN IN ALL GMO FOODS!! https://twitter.com/GMWatch/status/922823839968649216 …,1,1,/josette_jackson/status/923025912848715776,
480,@WillSm_ith,Morrowind Fan,25 oct. 2017,"""Yeah man i only eat non gmo food, you guys are gonna get cancer""",0,0,/WillSm_ith/status/923014411886956546,
481,@NoGMOsVerified,NoGMOsVerified,25 oct. 2017,EPA Bows to Chemical Industry in Delay of Glyphosate Cancer Review #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/ffMm9,0,0,/NoGMOsVerified/status/923013577967112192,
482,@putatoschingon,☠️,25 oct. 2017,"I guarantee that with greedy ppl around, killing Monsanto will cause more famine deaths than approx less than 1% of cancer deaths possibly caused by gmo",1,2,/putatoschingon/status/923009277928685569,
483,@Noah_Toddster,Noah_Toddster,25 oct. 2017,Sounds like GMO cancer in animal form https://twitter.com/MPRnews/status/922882129553510403 …,0,0,/Noah_Toddster/status/922993196631822336,
484,@MamaMortem888,Mama Nibiru,25 oct. 2017,Again. Anything genetically modified gives you cancer and there's no such thing as healthy bacon. Da fuck. https://twitter.com/NewScienceWrld/status/922988144726827014 …,0,0,/MamaMortem888/status/922988948762365952,
