,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
404,@OliviaH0ffmn,Olivia Hoffman,6 nov. 2017,Doesn’t soy protein need more pesticides? I’m fine with GMO but I’m not so sure about the pesticides on my soy,0,0,/OliviaH0ffmn/status/927527902215852032,
405,@thena_benaa,Athena Oakes  ❄️ ☃️,6 nov. 2017,This is me. These are my raw emotions. 100% organic no GMO or pesticides.,0,3,/thena_benaa/status/927397584905408512,
406,@EnviroEdgeNews,EnviroEdgeNews,6 nov. 2017,RT Australia-The tax trick big companies use to avoid paying millions http://shrtm.nu/WVm0  cc/ #gmo #ogm #pesticides,0,0,/EnviroEdgeNews/status/927390300905099264,
407,@FarmFairyCrafts,Farm Fairy Crafts,6 nov. 2017,"via @NatGeo: A Town Demands Protection from #Pesticides:
http://news.nationalgeographic.com/2016/02/160223-photograph-aixa-argentina-avia-terai-pesticides-glyphosate/ …
#GMO
https://archive.is/ba1wq pic.twitter.com/cTRvVJ66Wa",0,0,/FarmFairyCrafts/status/927369304655433729,
408,@FarmFairyCrafts,Farm Fairy Crafts,6 nov. 2017,"via @NatGeo: Second Silent Spring? Bird Declines Linked to Popular #GMO #Pesticides
http://news.nationalgeographic.com/news/2014/07/140709-birds-insects-pesticides-insecticides-neonicotinoids-silent-spring/ …pic.twitter.com/otSQgIglDB",2,0,/FarmFairyCrafts/status/927367773734555648,
409,@ljburks,Rev Burks,6 nov. 2017,"Now, when you say natural... Do you mean organic? Like non GMO no pesticides organic? Or just like, they showed up and grew so they are natural... Even if scientists modified your Gene's to produce bigger boobs?",0,1,/ljburks/status/927345153555288065,
410,@heru41,keith hunter,5 nov. 2017,My primary concern is whether it organic or GMO or soaked in pesticides https://twitter.com/GoGreenCross/status/926923708719157248 …,0,0,/heru41/status/927317828725870592,
411,@KristieHess,Kristie Hess,5 nov. 2017,And the FDA says GMO's are safe!!  And Glyphosate and RoundUp are safe effective pesticides.  Did you know the... http://fb.me/40wQg3ijy,0,0,/KristieHess/status/927271215118651393,
412,@spacetimeltd,Playamom,5 nov. 2017,"These are enhanced organic & permaculture  methods that exclude pesticides, GMO seeds and factory farm techniques.  https://www.alternet.org/food/how-regenerative-farming-can-reverse-rural-poverty-and-forced-migration-americas#.Wf9q48_Y5Wc.twitter …",0,0,/spacetimeltd/status/927261505871073281,
413,@PennyPhilosophy,LuRain,5 nov. 2017,"what rubbish, we are being poisoned & this is normalizing GMO, pesticides & overly processed de-natured products. Shame @nytimes",0,3,/PennyPhilosophy/status/927213283148304384,
414,@PennyPhilosophy,LuRain,5 nov. 2017,GMO are designed to w/stand huge amounts of pesticides w/out killing the plant. Glycosates are fatal to bees & in found in human fetuses.,2,3,/PennyPhilosophy/status/927212740158083073,
415,@thestoppedclock,The Stopped Clock,5 nov. 2017,"#GMO's & #pesticides that accompany them killed off 80% of ALL  #insects #pollinators & #wildlife That is a #scientific #fact
#UCDavis #AGhttps://twitter.com/beachvetlbc/status/927015891149111297 …",2,3,/thestoppedclock/status/927181946563842049,
416,@ussapacheah64,Tan,5 nov. 2017,"No Pesticides , Fertilizers , GMO , and Dangerous Chemicals  ( long life )    . pic.twitter.com/0fZDPuOFOZ",0,0,/ussapacheah64/status/927161256959553541,
417,@gorvin1971,Mardon Day,5 nov. 2017,Gee I wonder what Agenda 2030 with Monsanto GMO with pesticides already gened in them will cause?,1,1,/gorvin1971/status/927010890162913281,
418,@Rasputinish,Greg Casey,4 nov. 2017,Banning the use of Pesticides in Agriculture and stopping #GMO growth are what is required to restore biodiversity https://twitter.com/SierraClub/status/926927793916608513 …,1,1,/Rasputinish/status/926928531963170816,
419,@NoGMOsVerified,NoGMOsVerified,4 nov. 2017,"Pests, Pesticides and Propaganda: the story of Bt Cotton #GMOs #GMO http://NoGMOsVerified.com  /n http://dld.bz/dWvqT",0,0,/NoGMOsVerified/status/926853852418146304,
420,@Lo_Carb_Health,Cape Treats,4 nov. 2017,"Antibiotics, pesticides, fertilisers, monocultures, GMO Screwing environment & human health in equal measure. Myopic orthorexics don't help https://twitter.com/SBakerMD/status/926764853724897280 …",0,1,/Lo_Carb_Health/status/926839867132309504,
421,@PositivelyJoan,Positively Joan,4 nov. 2017,Monsanto Pulls Launch of New Pesticide After Skin Rash Complaints https://www.ecowatch.com/monsanto-nemastrike-skin-2505418910.html … #glyphosate #dicamba #GMO #poison #pesticides,1,1,/PositivelyJoan/status/926807636531494912,
422,@PositivelyJoan,Positively Joan,4 nov. 2017,Illegal GE Bacteria Detected in An Animal Feed Supplement  https://www.cornucopia.org/2017/07/escaped-ge-bacteria-china-cause-identification-headaches-eu/ … #GMO#poison#pesticides#TRASH,0,0,/PositivelyJoan/status/926772818854928385,
423,@PositivelyJoan,Positively Joan,4 nov. 2017,Escaped GE Bacteria from China Cause Identification Headaches in EU https://www.cornucopia.org/2017/07/escaped-ge-bacteria-china-cause-identification-headaches-eu/ …#GMO#poison#pesticides#TRASH,0,0,/PositivelyJoan/status/926772710906257408,
424,@Plumbobbit,Fred,4 nov. 2017,"Cancer treatment is about as archaic as the food 'supply' chain is toxic
#GMO
#Pesticides 
#FastFood
#FoodMiles
#FoodLabelling",0,0,/Plumbobbit/status/926750336517328897,
425,@ManOfTommorrow,Alex C Kent,4 nov. 2017,"all progressive goodies because the US is learning from Europe and doing things better, we even ban pesticides, additives and label GMO now",0,0,/ManOfTommorrow/status/926750009575346176,
426,@steve_steglitz,Steve Steglitz,4 nov. 2017,Caused by GMO giants' pesticides that the useless MSM is not exposing. https://twitter.com/BBCRadio4/status/926742140532686848 …,0,1,/steve_steglitz/status/926743081746972672,
427,@FarmFairyCrafts,Farm Fairy Crafts,4 nov. 2017,"via @NatGeo: A Town Demands Protection from #Pesticides:
http://news.nationalgeographic.com/2016/02/160223-photograph-aixa-argentina-avia-terai-pesticides-glyphosate/ …
#GMO
https://archive.is/ba1wq pic.twitter.com/weEdhWX9ky",0,0,/FarmFairyCrafts/status/926735109088317440,
428,@FarmFairyCrafts,Farm Fairy Crafts,4 nov. 2017,"via @NatGeo: Second Silent Spring? Bird Declines Linked to Popular #GMO #Pesticides
http://news.nationalgeographic.com/news/2014/07/140709-birds-insects-pesticides-insecticides-neonicotinoids-silent-spring/ …pic.twitter.com/DeyM6V5cob",0,0,/FarmFairyCrafts/status/926733599440887808,
429,@PatentJuridisk,Stig Soldal Rønning,3 nov. 2017,Usually no pesticides in kiwis... so not gmo and no extra hormones added! https://twitter.com/caasn2015/status/690781651660570624 …,0,0,/PatentJuridisk/status/926585528035799040,
430,@DrDonoharm,Peter Strunz,3 nov. 2017,Ethanol comes from cornIt's caused our corn 2 all be genetically modified 2 withstand being sprayed by Monsanto pesticides that cause cancer,0,0,/DrDonoharm/status/926541022074679296,
431,@blysx,Glyphosate=Cancer 💀,3 nov. 2017,it is cultured in a lab. Its Genetically Modified Organism made up of GMO organic material filled with pesticides. Basically a poison patty.,1,4,/blysx/status/926489344566849536,
432,@blysx,Glyphosate=Cancer 💀,3 nov. 2017,"It's also filled with GMO's, Pesticides,& NOT 'General Accepted As Safe For Human Consumption'
@ChicagoBears 
@chicagobulls 
@NHLBlackhawkshttps://twitter.com/ImpossibleFoods/status/921058411852193794 …",5,8,/blysx/status/926487168435961856,
433,@chezsiva,Siva Swaminathan,3 nov. 2017,Biggest misconception about farming is #gmo and #Pesticides says farmer community @RoyalWinterFair #dietitians day #agriculturepic.twitter.com/RbrwZ6EEAD,0,0,/chezsiva/status/926478320455139328,
434,@dgermanuci,Donovan German,3 nov. 2017,"Apparently from non-GMO corn? That's my guess.  The issue with GMO is pesticides; we can spray the hell out of them with herbicides, or the plant expresses something that kills insect larvae. Once you isolate glucose, does that matter anymore? If you care about source, it does.",0,1,/dgermanuci/status/926448818568040449,
435,@howiegoldfarb,Howie Goldfarb,3 nov. 2017,"@PapaJohns blames @nfl protests for poor sales, but seriously its not real pizza and its #gmo ingredients soaked in #pesticides",0,0,/howiegoldfarb/status/926419622575984640,
436,@WStarPhysics,Based Boltzmann,2 nov. 2017,Organics use more pesticides and they are much more toxic than those used on GMO crops. Read some science journals.,0,0,/WStarPhysics/status/926217179258867712,
437,@WStarPhysics,Based Boltzmann,2 nov. 2017,And how many pesticides are used on organic products? And what are their relative toxicities relative to GMO pesticides?,0,0,/WStarPhysics/status/926215098565263362,
438,@NoGMOsVerified,NoGMOsVerified,2 nov. 2017,Experts call Latin America 'the world's scrapyard for pesticides #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/frJVq,0,0,/NoGMOsVerified/status/926214699196321792,
439,@_MichaelSherman,sonyd,2 nov. 2017,sometimes. got to look out for pesticides and GMO primarily. beyond that where its sourced from is also important.. as well as organic.,0,0,/_MichaelSherman/status/926165661985861632,
440,@NoGMOsVerified,NoGMOsVerified,2 nov. 2017,New data on pesticides in food raise safety questions #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/fgSHk,0,0,/NoGMOsVerified/status/926164430865555456,
441,@BlasianBella909,BlasianBella,2 nov. 2017,"I do, however believe that the use of man-made pesticides, chemicals & GMO processing is unnatural & overall harmful.  #GoOrganic",0,0,/BlasianBella909/status/926141959223246850,
442,@NoGMOsVerified,NoGMOsVerified,2 nov. 2017,Court sides with NGOs over pesticides #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/fgS4J,0,0,/NoGMOsVerified/status/926139158581710849,
443,@galenaie,galenaie,2 nov. 2017,"emphasis on water/air pollution, soil depletion, pesticides, gmo's, plastics please? Real things people can relate to, not 'climate change.'",0,1,/galenaie/status/926117801722630144,
444,@FarmFairyCrafts,Farm Fairy Crafts,2 nov. 2017,"via @NatGeo: Second Silent Spring? Bird Declines Linked to Popular #GMO #Pesticides
http://news.nationalgeographic.com/news/2014/07/140709-birds-insects-pesticides-insecticides-neonicotinoids-silent-spring/ …pic.twitter.com/h7bT4R1BsH",1,0,/FarmFairyCrafts/status/926099445623808002,
445,@sar_oso,sar,2 nov. 2017,"It's the pesticides that are killing us, not the GMO seeds. https://twitter.com/EricLiptonNYT/status/926084810925277184 …",0,0,/sar_oso/status/926097320814325760,
446,@Democracynow99,Democracy Now,2 nov. 2017,PJ : Your food sucks full of pesticides and GMO,0,0,/Democracynow99/status/926090074013519872,
447,@EricLiptonNYT,Eric Lipton,2 nov. 2017,"Genetically modified crops once again run into challenges with associated pesticides. First, glyphosate resistant weeds. Now dicamba drift.",32,46,/EricLiptonNYT/status/926084810925277184,Usuario Verificado
448,@Joe460,Joe460,2 nov. 2017,"Forced #vaccines
#ChemTrails
#Geoengineering
#GMO
#Falseflag
Political #Corruption
#Pesticides
#NWO
#Fluoride
#Plastic
#WeDoNotConsent",1,0,/Joe460/status/926064732380921856,
449,@schellhor,Carolin Schellhorn,2 nov. 2017,Crops in 25 States Damaged by Unintended Drift of Weed Killer https://nyti.ms/2iR5wrM  #food #crops #pesticides #organic #GMO,1,0,/schellhor/status/926035369447034880,
450,@FarmFairyCrafts,Farm Fairy Crafts,2 nov. 2017,"via @NatGeo: A Town Demands Protection from #Pesticides:
http://news.nationalgeographic.com/2016/02/160223-photograph-aixa-argentina-avia-terai-pesticides-glyphosate/ …
#GMO
https://archive.is/ba1wq pic.twitter.com/f4ZnwzzdVK",0,1,/FarmFairyCrafts/status/926010327795453953,
451,@NoGMOsVerified,NoGMOsVerified,2 nov. 2017,The Pope and the pesticides #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/f9SBk,0,0,/NoGMOsVerified/status/925978102999715841,
452,@WadeSmit,Wade Smit,2 nov. 2017,Not really though. Capitalistic monoculture is one of the worst ways of growing food. It’s the reason we are plagued with pesticides and GMO,1,2,/WadeSmit/status/925968552334675969,
453,@TheresaNicassio,Dr. Theresa Nicassio,2 nov. 2017,Thx @cyndiomeara 4 ur #awesome #documentary abt #wheat #gluten #glyphosate #gmo #pesticides #shikamatepathway #grain #changinghabits #WUVIPpic.twitter.com/7fRoDWqWys,0,1,/TheresaNicassio/status/925962074508767233,
454,@MicheleDiane8,Chele,2 nov. 2017,"Unless this cereal is ""Non GMO"", it is not healthy! Pesticides are sprayed on all wheat products. Very unhealthy for human consumption.",0,5,/MicheleDiane8/status/925938149338910720,
455,@chrbeltran,Char Beltran,2 nov. 2017,"only a rash?  Lots of people die because of Monsanto's glyphosate, agent orange, gmo foods, pesticides..... https://twitter.com/DRUDGE_REPORT/status/925917017634324482 …",0,0,/chrbeltran/status/925928718333239296,
456,@jehood,jane hood,2 nov. 2017,Unintended consequences! #crops #Pesticides #GMO https://twitter.com/RobertKennedyJr/status/925899467307466752 …,0,0,/jehood/status/925918120455364614,
457,@NoGMOsVerified,NoGMOsVerified,2 nov. 2017,Ban Bee-Killing Pesticides #GMOs #RightToKnow #GMO /fd http://dld.bz/d77y2,1,0,/NoGMOsVerified/status/925907624335495168,
458,@kimiw506,Kimi,2 nov. 2017,The same people who allow GMO pesticides in our food are trying to sell you unaffordable health insurance with high deductibles,1,1,/kimiw506/status/925902446743912449,
459,@8extremes,8extremes,2 nov. 2017,"What IS @biobeef AlisonVan Eenennaam HIDING @UCDavis
Sued4 Failing2 ReleasePublic Records on GMO&Pesticides #UCDavis
https://tinyurl.com/y6uab33g pic.twitter.com/z8GTAkWBMp",14,9,/8extremes/status/925897577299509248,
460,@dantegiuliano,Dante Giuliano,1 nov. 2017,Not me when I think of organic I think of non gmo and no pesticides.,0,3,/dantegiuliano/status/925864462502031367,
461,@GMOFreeCanada,GMO Free Canada,1 nov. 2017,The synthetic chemical pesticides that most GMO is designed to survive is linked to neurological disease. A... http://fb.me/90z6FCbRe,1,3,/GMOFreeCanada/status/925860017923792896,
462,@me_sheer_,me me,1 nov. 2017,"Beyond the dairy lie issue w/ #Starbuck's, there's the #pesticides on coffee beans & their use of #GMO ingredients that cause food allergies https://twitter.com/POPSUGARFitness/status/925836371893374977 …",0,0,/me_sheer_/status/925845505372053507,
463,@chill_anahita,Anahita E,1 nov. 2017,What am I ignoring? Pesticides? I actually buy gmo foods which do not require as much pesticides. What else am I ignoring,0,0,/chill_anahita/status/925842572609593344,
464,@chill_anahita,Anahita E,1 nov. 2017,I try to eat locally and eat GMO foods which do not require pesticides. I stopped eating palm oil etc. what are you trying to get me to do,0,0,/chill_anahita/status/925842100444315649,
465,@FarmFairyCrafts,Farm Fairy Crafts,1 nov. 2017,"via @NatGeo: A Town Demands Protection from #Pesticides:
http://news.nationalgeographic.com/2016/02/160223-photograph-aixa-argentina-avia-terai-pesticides-glyphosate/ …
#GMO
https://archive.is/ba1wq pic.twitter.com/aGMX9dmK99",1,0,/FarmFairyCrafts/status/925829173100318722,
466,@FarmFairyCrafts,Farm Fairy Crafts,1 nov. 2017,"via @NatGeo: Second Silent Spring? Bird Declines Linked to Popular #GMO #Pesticides
http://news.nationalgeographic.com/news/2014/07/140709-birds-insects-pesticides-insecticides-neonicotinoids-silent-spring/ …pic.twitter.com/6KLnHyRLhI",1,0,/FarmFairyCrafts/status/925827653499805702,
467,@FarmFairyCrafts,Farm Fairy Crafts,1 nov. 2017,US Patents Signal End of Pesticides and #GMO http://www.zengardner.com/us-patents-signal-end-pesticides-gmo/ … #LabelGMOs,0,0,/FarmFairyCrafts/status/925785621486014464,
468,@CollagenBabe,Moneca Yardley,1 nov. 2017,Support real food with no gmo and pesticides.  The companies fighting for live foods.  Contact Mahan Khalsa... http://fb.me/An4S3sGQ,0,0,/CollagenBabe/status/925761508222558208,
469,@NoGMOsVerified,NoGMOsVerified,1 nov. 2017,Horrific deformities linked with pesticides sprayed on GM soy in Argentina #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/e83yw,1,1,/NoGMOsVerified/status/925736526566383621,
470,@BIOEWORLD,BIO E ® WORLD,1 nov. 2017,"Why not here!
#health #healthtip #organic #gut #biogenicsmd #facts #gmo #pesticides… https://www.instagram.com/p/Ba85ryXAXQF/",0,1,/BIOEWORLD/status/925691651909193729,
471,@TedFireX,Ted Fire,1 nov. 2017,"You link to an article about pesticides, not GMO. Was this a mistake? If not please separate the two issues or say the relevance.",0,0,/TedFireX/status/925683676750536707,
472,@NoGMOsVerified,NoGMOsVerified,1 nov. 2017,"EPA misses key deadlines for analyzing pesticides' risks to people, wildlife #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/egrQP",1,0,/NoGMOsVerified/status/925650966086668288,
473,@NoGMOsVerified,NoGMOsVerified,1 nov. 2017,Landmark ruling: Research on dangers of pesticides must be made public #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/fgGdy,0,0,/NoGMOsVerified/status/925645931441262592,
474,@MargieKenda,Margie Kenda,1 nov. 2017,"The geo-engineering, GMO, pesticides is all alarming. Greed is what's killing us.",0,0,/MargieKenda/status/925546223033110529,
475,@LATgeoffmohan,geoffrey mohan,31 oct. 2017,"Can a GMO cow pea save African farmers from caterpillars, without pesticides?: https://www.eurekalert.org/pub_releases/2017-10/crwi-cpf102617.php#.Wfa3rG7CJIM.twitter …",0,0,/LATgeoffmohan/status/925446749170176000,Usuario Verificado
476,@drvandanashiva,Dr. Vandana Shiva,31 oct. 2017,"Monsanto fraud1 That GMO Bt Cotton would control the bollworm & make pesticides unnecessary 
Fraud no 2 Collecting illegal royalty #NoPatenthttps://twitter.com/gmwatch/status/925387985952092162 …",46,50,/drvandanashiva/status/925390254483185664,
477,@ArnaudApoteker,Arnaud Apoteker,31 oct. 2017,#GMO exporting countries and pesticides industry fear grow that an EU glyphosate ban could disrupt global trade https://www.politico.eu/article/glyphosate-ban-fears-grow-could-disrupt-global-trade/ …,1,1,/ArnaudApoteker/status/925302253040304128,
478,@EATmarketplace,E.A.T,31 oct. 2017,We are big supporters of locally grown food... but if it’s locally grown & sprayed with pesticides or raised & fed GMO grains??? https://twitter.com/daninierenberg/status/925095784764149760 …,0,3,/EATmarketplace/status/925215207126835200,
479,@Occupy_Monsanto,OccupyMonsanto360,30 oct. 2017,"And to think Monsanto constantly tells us their GMO crops help farmers use ""less pesticides..."" Wrong again!!! http://fb.me/8SYKiuugK",1,1,/Occupy_Monsanto/status/925146562212323328,
480,@MetaSybarite,Antidiocy,30 oct. 2017,"#Poachers #Overfishing #OrnamentBirds #FeralPets #Pesticides #GMO #Minning #Pollution 
Main role players in
#GlobalWarming #ClimateChange",0,0,/MetaSybarite/status/925136273576148992,
481,@fakeJimJam,Jim Jam,30 oct. 2017,"Cue the ""omg GMO, Monsanto, what are they doing to my weed!"" People who don't give two shits about all the nasty pesticides they've been smoking for years.",0,0,/fakeJimJam/status/925127666599989248,
482,@iKottonOrganic,iKotton,30 oct. 2017,"Unless certified organic, cotton may not be as natural as you think. 99% of cotton is either GMO or has heavy applications of pesticides pic.twitter.com/dXAFbWc8La",0,0,/iKottonOrganic/status/925103529982922753,
483,@Reema_Mathpal,रीमा Reema,30 oct. 2017,Strong pesticides on GMO crop kill bees & other insects. Heirloom NonGMO seeds yield better with organic farming & keep ecosystem balance.,1,1,/Reema_Mathpal/status/925100814116548608,
484,@ReedHerzig,Reed Herzig,30 oct. 2017,"“If you want food free from toxic chemicals & GMO’s, organic is your choice.” Are you aware that ""organic"" indeed uses pesticides? ""Expert""?",0,0,/ReedHerzig/status/925092688013250561,
485,@NoGMOsVerified,NoGMOsVerified,30 oct. 2017,Argentine town demands protection from pesticides #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/eqT9A,0,0,/NoGMOsVerified/status/925077182887727104,
486,@lisa_alba,🌹spirito ✨di ✨libertà,30 oct. 2017,"+
not only had the number of individuals who experienced severe food allergy jumped nearly five-fold from a decade ago, but nearly 25 %claims were made in 2016.""
my opinion is that the toxic onslaught by chemtrailers,vaccines gmo & pesticides has reached epidemic proportions",0,2,/lisa_alba/status/925047141118218243,
487,@dontpanicbjtj,Brandon Jerome,30 oct. 2017,"No change huh
Ya 
It all works together ya know
The pesticides
GMO
The chemicals in the sky from spray planes
It's all alchemy
All of it",0,0,/dontpanicbjtj/status/925031591935479808,
488,@OrganicLiveFood,Organic Live Food,30 oct. 2017,37 millions bees found dead in Canada after planting #GMO corn field treated w #neonicotinoid #pesticides http://bit.ly/1aGnkdC,17,10,/OrganicLiveFood/status/925030962555228160,
489,@EnviroEdgeNews,EnviroEdgeNews,30 oct. 2017,"US Action Alert - Deadline Today: Stop Mon. from poisoning farmers and communities, @bpncamp https://shrtm.nu/T8Fy  #pesticides #gmo #ogm",0,0,/EnviroEdgeNews/status/925017163475357697,
490,@EnviroEdgeNews,EnviroEdgeNews,30 oct. 2017,"#India - The Cotton Farmers Of Maharashtra Are Being Poisoned, Many Dead, @ndtv https://shrtm.nu/pDsE  #Pesticides #gmo #ogm",0,0,/EnviroEdgeNews/status/925016079105130500,
491,@FarmFairyCrafts,Farm Fairy Crafts,29 oct. 2017,"via @NatGeo: A Town Demands Protection from #Pesticides:
http://news.nationalgeographic.com/2016/02/160223-photograph-aixa-argentina-avia-terai-pesticides-glyphosate/ …
#GMO
https://archive.is/ba1wq pic.twitter.com/CrasBgasJa",1,1,/FarmFairyCrafts/status/924741975634579456,
492,@FarmFairyCrafts,Farm Fairy Crafts,29 oct. 2017,"via @NatGeo: Second Silent Spring? Bird Declines Linked to Popular #GMO #Pesticides
http://news.nationalgeographic.com/news/2014/07/140709-birds-insects-pesticides-insecticides-neonicotinoids-silent-spring/ …pic.twitter.com/xdSURHAc76",0,0,/FarmFairyCrafts/status/924740502603358209,
493,@juliebutera,julie butera,29 oct. 2017,"That's great & anything non GMO helps , organic , my doctor said people are getting sick from pesticides so avoid them",0,0,/juliebutera/status/924641088488529920,
494,@sg3206,Yogi Ghosh,29 oct. 2017,Agarbatti is used in Hinduism since ages! But cancer incidences were not known. Cancer incidences increased manifold since increased use of chemical pesticides in agriculture! GMO/organic farming is the answer to this problem!,4,3,/sg3206/status/924633503563575296,
495,@Heritageios1,Valerie Shoup,29 oct. 2017,My biggest concern for this country is the poisoning of the food system with GMO’s HFC Pesticides...#realdonaldtrump,0,1,/Heritageios1/status/924632533127647233,
496,@NoGMOsVerified,NoGMOsVerified,29 oct. 2017,"EPA misses key deadlines for analyzing pesticides' risks to people, wildlife #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/egfWZ",0,0,/NoGMOsVerified/status/924619146675056640,
497,@monogamism,gzr,29 oct. 2017,Foxes guarding henhouses? #Organic #CorporateFood #GMO #NonGMO #Pesticides #Glyphosate #WhosWatchingWho #prolifepic.twitter.com/LpsibCn3Y9,0,0,/monogamism/status/924540245194035201,
498,@monogamism,gzr,29 oct. 2017,#FDA to Begin Testing for #Glyphosate Residue https://www.cornucopia.org/2016/02/fda-to-begin-testing-for-glyphosate-residue/ … #Pesticides #GMO #Roundup,0,0,/monogamism/status/924539208374550528,
499,@heru41,keith hunter,28 oct. 2017,That's 1 reason I stopped eating Tofu ...made from GMO soybeans & soaked with pesticides,2,1,/heru41/status/924422351885811713,
500,@heru41,keith hunter,28 oct. 2017,Should #GMO companies be held liable when your #gut starts producing #pesticides? -  https://www.naturalnews.com/050985_Monsanto_gut_microbes_legal_liability.html … via @HealthRanger,1,2,/heru41/status/924418094134677508,
501,@Walnut_Health,"Melissa Elder, MBA",28 oct. 2017,#GMO's aren't dangerous per se--it's the pesticides/herbicides we need to worry about. #publichealth @MonsantoCohttps://www.medpagetoday.com/Endocrinology/GeneralEndocrinology/68778 …,0,0,/Walnut_Health/status/924380248376070144,
502,@FarmFairyCrafts,Farm Fairy Crafts,28 oct. 2017,"via @NatGeo: Second Silent Spring? Bird Declines Linked to Popular #GMO #Pesticides
http://news.nationalgeographic.com/news/2014/07/140709-birds-insects-pesticides-insecticides-neonicotinoids-silent-spring/ …pic.twitter.com/VBRJHkLn9q",1,0,/FarmFairyCrafts/status/924378128809463808,
503,@PositivelyJoan,Positively Joan,28 oct. 2017,#Clinton#Bush#ObamaWaragainstRussia for a#GMO#Ukraine breadbelt#Monsanto owns US govt.#WW2 #Hitler #nazi #IGFarben#pesticides,1,0,/PositivelyJoan/status/924340788250718209,
504,@greennomad61,Krasnov,28 oct. 2017,"Darn right it's a GAME.
#CDC knows what causes the cancers:
#GMO's
#Pesticides
#pollution
Yet the #Government wants your help w #aflatoxinhttps://twitter.com/greennomad61/status/924321023218061313 …",0,0,/greennomad61/status/924323573833007111,
505,@GregInBaltimore,GregInBaltimore,28 oct. 2017,"Now is the time for another quantum shift in our food supply ... the like 5th major shift in evolution ... away from GMO, pesticides ...",0,0,/GregInBaltimore/status/924308956008284160,
506,@AlafiaGrandma,Alafia Grandma,28 oct. 2017,"Gates wants to kill us & make money.
#POTUS wants all businesses to profit. He doesn't understand #pesticides/#GMO will kill us.",1,3,/AlafiaGrandma/status/924300120837054465,
507,@FarmFairyCrafts,Farm Fairy Crafts,28 oct. 2017,"via @NatGeo: A Town Demands Protection from #Pesticides:
http://news.nationalgeographic.com/2016/02/160223-photograph-aixa-argentina-avia-terai-pesticides-glyphosate/ …
#GMO
https://archive.is/ba1wq pic.twitter.com/jc6BuLoLyx",0,0,/FarmFairyCrafts/status/924288990995509248,
508,@KlausRiede,Klaus Riede,28 oct. 2017,"ok, we are compatible up to this point BUT see http://news.cahnrs.wsu.edu/blog/article/summary-of-major-findings-and-definitions-of-important-terms/ … and https://www.forbes.com/sites/bethhoffman/2013/07/02/gmo-crops-mean-more-herbicide-not-less/#37d508083cd5 … #HTGMO means more pesticides #GMO",0,1,/KlausRiede/status/924284342624452610,
509,@TedFireX,Ted Fire,28 oct. 2017,Yes. I agree many pesticides are bad and Monsanto is unethical. But that does not mean GMOs are bad? Only if MS = all GMO. Which it doesn’t.,0,1,/TedFireX/status/924262444222074880,
510,@fritzkonsum,Fritz Konsum,28 oct. 2017,"World needs agriculture 2.0, where #pesticides, #antibiotics, #gmo are strictly forbidden..",0,0,/fritzkonsum/status/924261909624475648,
511,@twitevit,Tom Andersen,28 oct. 2017,It went wrong when #Pesticides resistant #GMO crops was introduced. They r harmful to #nature & #people #FutureFarming is #OrganicFarminghttps://twitter.com/agbiotech/status/924205612149432320 …,0,0,/twitevit/status/924208064454168576,
512,@SunshineNutriae,Sunshine Nutrition,28 oct. 2017,"#Didyouknow that our vitamins are of non GMO ingredients, making it free of heavy metals, pesticides & other contaminants?#SunshineNutritionpic.twitter.com/eqQYzMfHYM",0,0,/SunshineNutriae/status/924156917999693824,
513,@onefreeguy,Gonçalo,28 oct. 2017,"@realDonaldTrump there three main reasons why U.S. ain´t great, Big pharm, Guns, Pesticides GMO and DNA change in the Agriculture Industry",0,0,/onefreeguy/status/924102300637061120,
514,@LandaStone1,MVigoda,28 oct. 2017,"Trying to avoid pesticides? Peel your apples, https://www.theverge.com/2017/10/26/16553942/apples-wash-pesticides-baking-soda-chemicals-organic-peel-fruit … only eat NON GMO food. Pesticides throughout GMO plants & produce",0,0,/LandaStone1/status/924090840930242561,
515,@eatcookwrite,Marc Brazeau,27 oct. 2017,"4. Like too many issues in ag, foodies only care about the politicized instances.Just as they only seem to care about GMO related pesticides",1,4,/eatcookwrite/status/924019790045372421,
516,@DarkXposure,Dark Xposure,27 oct. 2017,UN Experts Denounce ‘Myth’ #Pesticides are Necessary to Feed the World #Enviroinment #GMO #Monsato #biotechhttp://econewsmedia.org/2017/10/25/un-experts-denounce-myth-pesticides-necessary-feed-world/ …,0,0,/DarkXposure/status/924005089118998528,
517,@thefarmerette,The Farmerette,27 oct. 2017,"Honestly, we don't spray for bugs on our GMO corn  but our NON GMO we drowned in pesticides becuz of BAD bug damage. Now u choose. #fact",0,2,/thefarmerette/status/923994061803057152,
