,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
681,@HuiosRegis,Huios Regis,1 mar. 2017,"don'worry, there's a conspiracy abt mass depopulation on earth through medicine, chemtrails, gmo foods nd war, ts real.",0,1,/HuiosRegis/status/836853019417460737,
682,@Solefinder88,Sole Finder,28 feb. 2017,"Once again, man screws wth our #food supply, our natural #medicine by #GMO ing our food without telling us!!.http://twylightzone.boards.net/thread/200/food-chain?page=1&scrollTo=5348 … #healthpic.twitter.com/GkG51mRqHA",1,0,/Solefinder88/status/836400027241168896,
683,@livnwithfavor,Akquir'd Ta$te,27 feb. 2017,@realDonaldTrump Let Thy Food Be Thy Medicine! Ban GMO'S!!! https://twitter.com/livnwithfavor/status/836058955851923456 …,0,0,/livnwithfavor/status/836059235532304385,
684,@cindynsg,Cindy Conry,25 feb. 2017,"Action speaks louder than words. Hopefully it will INCLUDE Natural Medicine! Acupuncture, alternative medicine! Get GMO's OUT & PPl will be https://twitter.com/VP/status/835339203932127233 …",0,0,/cindynsg/status/835481960805978112,
685,@onefaced_,Stephanie Turnburke,24 feb. 2017,"Big Pharma is king drug dealer, cant let organic pot cut into sales. But will engineer,change,GMO pot for prescription.",0,1,/onefaced_/status/834987733642772482,
686,@SeeHearThink,Common Sense,24 feb. 2017,"God made u a man or women DNA, this gender thing maybe a result of bad medicine or GMO foods",1,2,/SeeHearThink/status/834954341949796352,
687,@ravonia_lynch,Ravonia Lynch,23 feb. 2017,And all the GMO crap they call food cramming it in everything that makes ppl sick4 the drug companies to kill,0,0,/ravonia_lynch/status/834592439780462596,
688,@49nersutefan,Insert4LetterWord,22 feb. 2017,"& what abt all the GMO's in our ""food""? GMO's make great medicine!",0,0,/49nersutefan/status/834530904559095808,
689,@PhilipRWFG,Determined Deep State  ✊ 😎,22 feb. 2017,Bayer (drug company) buying Monsanto (GMO/Pesticide company) what could go wrong? https://twitter.com/FT/status/834347018214580225 …,0,0,/PhilipRWFG/status/834347920207917056,
690,@gmo_crops,GMO Crop News,22 feb. 2017,#GMO research: Hacking plant P450s for production of medicine. http://ow.ly/blJs509IXHc,0,0,/gmo_crops/status/834334622314020868,
691,@gmo_crops,GMO Crop News,22 feb. 2017,#GMO news: Abzena to make wetAMD antibody drug candidate for UCL at US plant http://ow.ly/rvDM509Iq6h,0,0,/gmo_crops/status/834192155962961920,
692,@goddess0719,Lupa,21 feb. 2017,I'd say you are right.The only cure that allegoric medicine offers is for wellness.Pesticides GMO Chemo Death.#WhatARacket,0,1,/goddess0719/status/834143999673851904,
693,@shannonthomps,Shannon Thompson,21 feb. 2017,Accidentally bought cough drops filled with syrupy medicine so it's like a gusher but filled with sadness instead of GMO filled fake juice,0,1,/shannonthomps/status/834077689652850688,
694,@BillyMontana81,WILL.I.AIN'T (YET),20 feb. 2017,@WarrenBuffett ? The biggest drug dealer in the Northern hemisphere? Investing heavily in GMO seeds & pesticides that cause cancer? Oh sh*t!,0,0,/BillyMontana81/status/833822128369704962,
695,@rplenge,Robert Plenge,20 feb. 2017,"Beautiful @NatureMedicine by @KSusztak: APOL1 transgenic, risk of kidney disease; great advance for drug discovery http://rdcu.be/poSQ pic.twitter.com/yCly1X2Dt8",13,17,/rplenge/status/833809107891187712,
696,@HeyDrWilson,Caleph B. Wilson,20 feb. 2017,#STEM #Medicine Transgenic expression of human APOL1 risk variants in podocytes induces kidney disease in mice http://ow.ly/wn7E509GrVP,0,0,/HeyDrWilson/status/833746434356871168,
697,@TfcknSAR,🔥,20 feb. 2017,. Yeah  entertainment (whether you find it entertaining or not) is the alternative of Malaria medicine and GMO foods https://twitter.com/Yommie_Scream/status/833678261586628609 …,2,3,/TfcknSAR/status/833696174880206849,
698,@twitevit,Tom Andersen,19 feb. 2017,@BeatSpath gets more and more desperate as #organic #non-gmo food takes over. Now he compares safely produced gmo medicine with #gmo food! https://twitter.com/BeatSpath/status/833215155181862914 …,0,0,/twitevit/status/833222698763427844,
699,@sydnets,Sydney Netter,19 feb. 2017,"""questions like tackling obesity, drug addiction and crime and perhaps even nuclear power and genetically modified products"" https://twitter.com/MarkDuffett/status/832540107701895168 …",0,0,/sydnets/status/833209031686713344,
700,@bschraer,bschraer,17 feb. 2017,Amen. GMO Medicine Food Gut Micronesia. Autism is not a gift people do adapt well sometimes http://fb.me/88sF1yF5s,0,0,/bschraer/status/832725126470914048,
701,@GoldenRosaye,dc,17 feb. 2017,"they are lying about gmo's, the herbicide roundup is causing cancer, they are lying about medicine, marijuana helps to combat cancer cells",1,3,/GoldenRosaye/status/832577932149268482,
702,@lovettbr,Brian Lovett,17 feb. 2017,"FDA regulates transgenic animals considering the transgenes as ""drugs"". 2017 guidance considers any alteration as a new ""drug"" #AAASmtg",0,0,/lovettbr/status/832576626567311360,
703,@shawadli,shawadli,17 feb. 2017,According to #kabul journal of medicine #GMO food have lots of petroleum which makes you feel tired. #food #eatingout #diet #life #energy,0,0,/shawadli/status/832477847692271616,
704,@cErEbRuS7,gdrillaFUnd,17 feb. 2017,"these are a scourge, and medicine is not working #Genetics #GMO #finance #stocks #investing #fintech #blockchain #bigdata #data #learninghttps://twitter.com/onmedicglobal/status/832432004616556544 …",2,2,/cErEbRuS7/status/832442106576769025,
705,@Lila_Etc,AWAKE,16 feb. 2017,"we don't need a ""health plan"" b/c org, non GMO (real food) is your Medicine! U R wht U eat for life.",0,1,/Lila_Etc/status/832041535717900289,
706,@WORLDSymposia,WORLDSymposia,15 feb. 2017,2017: Year of Investigational New Drug submission for genetically modified Hematopoietic Stem Cells treatment for cystinosis #WORLDSymposiapic.twitter.com/AK2snaXDmQ,3,1,/WORLDSymposia/status/831933940445433861,
707,@robsteinnews,Rob Stein,15 feb. 2017,"It could be OK to create genetically modified human babies, National academies of medicine and sciences says. http://ow.ly/MfrK3091NLf",0,2,/robsteinnews/status/831874110594613249,Usuario Verificado
708,@thatcyberdude,Phantom,15 feb. 2017,US science advisers outline path to genetically modified babies http://go.nature.com/2l7ZuQw  #embryo #disease #genetic #Science #Medicine. pic.twitter.com/6ybyAvHlWh,0,1,/thatcyberdude/status/831870651048849408,
709,@GadgetsMagz,Gadgets Magazine,15 feb. 2017,Gadgets Magazine Olympic Drug Cops Will Scan for Genetically Modified Athletes It took a decade from http://gadgetsmagz.com/?p=5462,0,0,/GadgetsMagz/status/831754615456669696,
710,@danwwang,Dan Wang,15 feb. 2017,"Will genetically-modified cows be declared a ""drug"" by the FDA? http://gizmodo.com/the-fda-is-cracking-down-on-rogue-genetic-engineers-1791760888 …",0,0,/danwwang/status/831713309103685632,
711,@blysx,Glyphosate=Cancer 💀,15 feb. 2017,and then there is preventative medicine - technically = health care....  #Monsanto #GLYPHOTOXIC #GMO #Pesticides #Herbicides #HFCS,0,0,/blysx/status/831686350696960000,
712,@FarmFairyCrafts,Farm Fairy Crafts,13 feb. 2017,"Food Can be Medicine or Poison. Your Body, Your Choice.  #GMO pic.twitter.com/rMw0QYctXs",0,0,/FarmFairyCrafts/status/831269994214326275,
713,@schicklo,schicklo,13 feb. 2017,"GMO salad to cure disease.  Amazing use of many disciplines, labs cooperating.  
#GMO  #medicine 
https://lnkd.in/dfhBWZx",0,0,/schicklo/status/831222081626980355,
714,@magnuspaaske,Magnus Petersen-Paaske,13 feb. 2017,"There are arguments for GMO (medicine, pest control, etc) but food security is not one of them ime",0,0,/magnuspaaske/status/831170408749682688,
715,@313ADAEast,ADA East™,11 feb. 2017,FRESH DROP ALERTmichigan_made_melts #GMO and #G3 IN STOCK NOW @313ADAEast #Medicine #Weed… https://www.instagram.com/p/BQYh_j1lxQM/,1,1,/313ADAEast/status/830501263729127426,
716,@kenjaques,Ken Jaques,11 feb. 2017,"Was just thinking this in wake of GMO, glyphosate, vaccine, non-conventional medicine ""debates"". Arguing is solving nothing. https://twitter.com/hackspiritorg/status/830320715366666240 …",0,0,/kenjaques/status/830422819615961093,
717,@HRafhumcar,Rafael H Carrasco,11 feb. 2017,Why Is Genetically Modified Organisms The Future Of Medicine? http://ln.is/www.youtube.com/fu898 … via @Primal,0,0,/HRafhumcar/status/830239299467612160,
718,@alzheimers_bio,Alzheimers News,9 feb. 2017,The contribution of transgenic and nontransgenic animal models in Alzheimer's disease drug research and development. http://bioportfol.io/NL1bHS,0,0,/alzheimers_bio/status/829822103884963841,
719,@GMO__101,Mr. GMO,9 feb. 2017,"Influential regulatory agencies that study the safety of the GMO food supply, include the U.S. Food & Drug Administration.",0,0,/GMO__101/status/829818177420943361,
720,@scoccaro,Blocked by Madame Taco,9 feb. 2017,"Nothing says GMO free, organic, free range food quite like listening to a drug addled Bob Dylan at Whole Foods.",1,4,/scoccaro/status/829795570692812801,
721,@Mungo_5,"I, Mungo number 5, a genius:",9 feb. 2017,I like having no hormone/drug-laced or GMO food in Tesco. That'll change when we cut red-tape / EU food standards,0,0,/Mungo_5/status/829754442186633218,
722,@wakoppa,Right SideOf History,9 feb. 2017,"Soft Kill - Slow killing using disinformation.  Water fluoridation, GMO, pharmaceutical drug side effects, etc..to soft kill populations.",0,1,/wakoppa/status/829722693796765701,
723,@1WatcherAuge,Norma Auge Dowling,9 feb. 2017,The drug companies need to start over and go back to producing drugs with No human or animal DNA.  Food companies need to stop using GMO's,0,0,/1WatcherAuge/status/829713282151878657,
724,@B4FA,B4FA,9 feb. 2017,"Why do people accept biotech in medicine but not GMO foods?
https://www.geneticliteracyproject.org/2017/02/08/people-accept-biotech-medicine-not-gmo-foods/ …",1,0,/B4FA/status/829660009776762880,
725,@GeneticLiteracy,Genetic Literacy,8 feb. 2017,Why do people accept biotech in medicine but not GMO foods? via @smartindianagrihttp://bit.ly/2lrUaqZ,9,13,/GeneticLiteracy/status/829457380735868935,
726,@Bovidiva,Dr Jude Capper,7 feb. 2017,"Could animal/human #chimera embryos be the future of medicine, especially organ transplants? http://www.npr.org/sections/health-shots/2016/05/18/478212837/in-search-for-cures-scientists-create-embryos-that-are-both-animal-and-human … #genetics #transgenic",0,1,/Bovidiva/status/828979214850355200,
727,@donsteigerwald,don steigerwald,5 feb. 2017,Would you care if the only food you could eat were genetically modified? Or if the price of medicine were fixed... http://fb.me/8z4OOXOlA,0,0,/donsteigerwald/status/828338046286192640,
728,@FrontstepFarms,"Front step Farms,Inc",5 feb. 2017,"Know everything about ""food/medicine"" you buy. Who holds patent, licensed,controls license? #GMO #foodlabelling #foodsafety #plantprotectionhttps://twitter.com/adaptablefarmer/status/828213613781536768 …",1,0,/FrontstepFarms/status/828217291695411206,
729,@gvoncheap,free,5 feb. 2017,Big Pharmacy would be shut down. Only natural medicine would be the focus. No GMO's or artificial anything.,0,0,/gvoncheap/status/828046213907939328,
730,@313ADAEast,ADA East™,3 feb. 2017,michigan_made_melts #GMO and #G3 IN STOCK NOW @313ADAEast #Medicine #Weed #ADAEast… https://www.instagram.com/p/BQDRlDQlWbG/,0,0,/313ADAEast/status/827509425418149888,
731,@AuntieDote,Auntie Dote,2 feb. 2017,>to anyone who wants GMO labeling or chooses alternatives to medicine. Are they all white supremacists?,0,0,/AuntieDote/status/827206915851706368,
732,@beachvetlbc,Notorious KGB Aggie,2 feb. 2017,"Post your Doctorate in Medicine, be prepared for nitty gritty discussion of science or shut up about GMO safety.",0,1,/beachvetlbc/status/827054816543203328,
733,@beachvetlbc,Notorious KGB Aggie,2 feb. 2017,"I couldn't care less what Unskeptical ""Skeptical"" Raptor opines on #GMO safety til s/he posts  Doctorate in Medicine https://twitter.com/KellyPediNp/status/826919194419658759 …",0,1,/beachvetlbc/status/827053862989099008,
734,@AmeriCannaBlunt,AmeriCanna Blunt,1 feb. 2017,"I Believe the body is regulating itself
& YOU CAN'T FAKE SUNSHINE YOU CAN'T FAKE MEDICINE YOU CANT GMO CANNABIS & YOU CANT TRICK IT 
ya know https://twitter.com/DaggaMagazine/status/826612487197908992 …",0,0,/AmeriCannaBlunt/status/826613847679180800,
735,@ZeroBintz,Zeroland,31 ene. 2017,This is the best lecture on GMO's that I've ever seen...if you are curious about your food and medicine this is worth the time to watch... https://twitter.com/ssf_berf_defm/status/826522727964090368 …,0,0,/ZeroBintz/status/826550770489126912,
736,@karma_jake,Jake Karma,31 ene. 2017,that's not government role and medicine won't fix heart disease the cause is the American diet GMO food,0,0,/karma_jake/status/826537634835079169,
737,@Alandavis37,Alan Davis,31 ene. 2017,@POTUS  needs to have investigation of medicine & vaccines which are causing many illness. GMO'S foods also,0,1,/Alandavis37/status/826475202762653696,
738,@RenardMoreau,Renard Moreau,30 ene. 2017,This Genetically Modified Salmonella Destroys Brain Cancer http://bit.ly/2kkH55b  #TraceDominguez #Science #Medicine #Cancer,0,0,/RenardMoreau/status/826206540730363905,
739,@AmeriCannaBlunt,AmeriCanna Blunt,30 ene. 2017,"DNA editing of meds is needed due to chemical warfare , vaccines & GMO foods 
So, 
Yes It will change medicine https://twitter.com/orsini70/status/826157494489722881 …",2,2,/AmeriCannaBlunt/status/826157997936275457,
740,@FOSSquared,FOS Squared,30 ene. 2017,"When Hippocrates said that your food is your medicine, the pesticides, herbicides and GMO did not exist! 
#Organic #NoGMO #finefoods #London",0,1,/FOSSquared/status/826048015613845505,
741,@Fabrico5,FAB5 RealityCheckUSA,29 ene. 2017,"@TANSTAAFL24 ALL GMO FREE FOOD IS MY MEDICINE, I SEE WHY YOU STRUGGLE WITH #FACT DO NOT USE #BigPharma ITS FRYING UR BRAIN",0,0,/Fabrico5/status/825744294594101248,
742,@XCapgroup1,XCap Insights,29 ene. 2017,"Genetically modified cells just cured two babies with Leukemia.
http://buff.ly/2kHzlqE 
#medicine #crispr #geneediting #biotech",1,2,/XCapgroup1/status/825704991759417344,
743,@exposeconspirac,expose conspiracy,28 ene. 2017,If GMO Fish Injected w/ STERILIZATION Drug before put in Lakes ... U R What U Eat,0,0,/exposeconspirac/status/825451552886239232,
744,@JerryDeLuca,Jerry De Luca,28 ene. 2017,13 Concise Reasons Why Mercola Is A Fraud …… #GMO …… #cancer ……. #medicine …… @CaulfieldTim  ……. http://www.mybestbuddymedia.com/2017/01/13-concise-reasons-why-mercola-is-fraud_27.html …pic.twitter.com/3p7HIEC1HA,0,1,/JerryDeLuca/status/825346192632483842,
745,@FlintboxUpdates,Flintbox,28 ene. 2017,Transgenic mouse model for antithrombotic drug development http://dlvr.it/NDBZwz,1,0,/FlintboxUpdates/status/825143119041605632,
746,@marcslate8,Marcus Slate,27 ene. 2017,"$100M 2 FDA?-Effort Control Drug Patents/Cost+Assoc of Clinton FDN,Cabal in USDA using MON-Co:GMO-N-oids Seeds-2 control Food/Costs-OBJECT-$",1,0,/marcslate8/status/825096548803416064,
747,@reallabwives,Real Labwives,27 ene. 2017,"“If #DNA is a drug, then all life on Earth is high.” FDA's decision on whether to make #CRISPR a #GMO...troubling http://gizmodo.com/the-fdas-newly-proposed-gmo-rules-are-nonsense-1791519749 …",0,0,/reallabwives/status/825025426632302593,
748,@PaulBMcGill,Paul McGill,27 ene. 2017,"Regonal GMO Free, pretty blunt tool @FoxMarama. Food has GMO. Medicine too. Why not let growers have a choice too if available?",0,1,/PaulBMcGill/status/824880871186370560,
749,@aweichselbaum,Andreas Weichselbaum,26 ene. 2017,Very interesting read on bacteria that are genetically modified to deliver drug! #biotech http://www.nature.com.proxy.readcube.com/nm/journal/v23/n1/full/nm0117-5.html?token=2blIveKXTbfpXA5xSbL+oudQkIN4RqKG7zp+yfFhL6zWQ1dnAMoh0DvuHvXwoIHr&referrer_url=http://www.nature.com/articles/nm0117-5.epdf?shared_access_token=BKQJg6E6Du9hCXrNMvzRG9RgN0jAjWel9jnR3ZoTv0MavN3yB0RyjvvGK1ZESe0DWcTYleL7sJvnMrIVbuZRvLZgFQ_MKR5PpZJ_SafjosCJZp0z6x8XsQ9wltGr7X4UVjRn6_QAV5EiYJg18eGYtPQMRQevzM3ez0q1ioQpdZo%253D …,0,0,/aweichselbaum/status/824625441671680002,
750,@ClaudiaHirawat,Claudia Hirawat,26 ene. 2017,"Exciting! There could be vaccine booths, GMO enhanced snacks, lessons on how to read the label of a drug! Oh this could be awesome! https://twitter.com/cnn/status/824423109184909313 …",1,1,/ClaudiaHirawat/status/824462685400158208,
751,@PittsburgMike,MikeMovesPittsburgh,25 ene. 2017,Mad Science: ‘Genetically Modified Micro Humans’ to be ‘Farmed’ for Drug Testing by 2017 http://naturalsociety.com/gm-micro-human-farms-replace-animal-testing-within-three-years/ … via @naturalsociety,0,0,/PittsburgMike/status/824282330508496897,
752,@VBayes,val bayes,25 ene. 2017,"“If DNA is a drug, then all life on Earth is high.” The FDA's Newly Proposed #GMO Rules Are Nonsense http://gizmodo.com/the-fdas-newly-proposed-gmo-rules-are-nonsense-1791519749?utm_medium=sharefromsite&utm_source=Gizmodo_twitter … via @gizmodo",1,4,/VBayes/status/824076575650017281,
753,@eyes_wide_open1,Freedom of Speech,24 ene. 2017,"5 out 29 chapterson trade. Rest was internet censorship,fracking,drug prices sky high, GMO no labelling, utilities, banksters rule https://twitter.com/richardtuffin/status/823704273477193729 …",0,0,/eyes_wide_open1/status/824017032324648960,
754,@tmullin22,Tim Mullin,24 ene. 2017,"OMG? No, GMO. This is about protecting nefarious characters in the already barely regulated food & drug industry.",0,0,/tmullin22/status/823996690935980034,
755,@johnpaul247,johnpaul247,24 ene. 2017,"""Animal drug""?? Sorry #FDA this is absolute non-sense. #GMO  http://google.com/newsstand/s/CBIwivetqzk …",0,0,/johnpaul247/status/823925019298435073,
756,@davidurbano,Curious Astronaut,24 ene. 2017,"So the meat McDonald's uses 100% pure USDA inspected beef w/ no additives, no fillers, no extenders not a drug & has no GMO's?",0,0,/davidurbano/status/823923579381280769,
757,@IRTnoGMOs,responsibletechnology.org,24 ene. 2017,"Synagis is a drug created using recombinant DNA, which is another way to say GMO.  Some doctors are pushing hard... http://fb.me/4QzabVdsJ",4,3,/IRTnoGMOs/status/823921093807374336,
758,@maniac_cn,48hnews,24 ene. 2017,Food and Drug Administration: good crown home non genetically modified soybean oil and other 4 batches of substandard foodhttp://48h.news/2…,0,0,/maniac_cn/status/823836782198489088,
759,@BMartinovski,bilyana martinovski,24 ene. 2017,"drug abuse, GMO, CNN, sugar abuse, coffee abuse, Hollywood, pornography, promiscuity, computer games... :-)",0,1,/BMartinovski/status/823706171701915648,
760,@Mungo_5,"I, Mungo number 5, a genius:",23 ene. 2017,@SKZCartoons @BIUK_Politics US deal = mislabelled drug- & hormone-laced GMO food that currently we can't legally give to a pig,0,3,/Mungo_5/status/823488921371820032,
761,@SGuptaMD,Dr. Sameer Gupta,23 ene. 2017,Why Is Genetically Modified Organisms The Future Of Medicine? https://youtu.be/gA8SUrIUyy8  via @YouTube,0,0,/SGuptaMD/status/823476766228365313,
762,@NoGMOsVerified,NoGMOsVerified,23 ene. 2017,New England Journal of Medicine Article Calls for GMO Labels on Foods #GMOs #RightToKnow #GMO /fd http://dld.bz/dR8YC,2,0,/NoGMOsVerified/status/823351857976410114,
763,@Stop_GMO_Canada,Stop GMO Canada,22 ene. 2017,"What if hospitals took the ultimate step in preventative medicine: bringing healthy, organic food right to their... http://fb.me/18GnhhZhP",0,0,/Stop_GMO_Canada/status/823318034223808512,
764,@Stop_GMO_Canada,Stop GMO Canada,22 ene. 2017,"Organic Food is the Best Medicine, and a Pennsylvania Hospital Agrees http://www.organicauthority.com/organic-food-is-the-best-medicine-and-this-hospital-agrees …",0,0,/Stop_GMO_Canada/status/823317669466152961,
765,@StubCrouch,Patrick  🇪🇺,22 ene. 2017,"We will be ""open house"" to GMO's, Fracking, Relaxation of Drug Laws. That's the UK ""taking back control""? Ho ho!",0,1,/StubCrouch/status/823197979662319618,
766,@AdriOnFilms,Adrianne McClelland,22 ene. 2017,"in other words, Monsanto, GMO foods, PROFITS over PEOPLE! At least the drug companies will make money off it. Now 1 in same",0,0,/AdriOnFilms/status/823044017717936128,
767,@yourmahnster,Mahnisms,22 ene. 2017,The more GMO products that are consumed the sicker & fatter Americans get. Let's not line the pockets of drug companies & Monsanto! #noGMOpic.twitter.com/avU81AxwXm,0,0,/yourmahnster/status/822972782170476544,
768,@SGuptaMD,Dr. Sameer Gupta,21 ene. 2017,"Pleasure meetng #NobelPrize #medicine 1993, Sir Richard Roberts 2 discuss #GMO;Food more imp than medicine #GMOhere2stay #DoctorsonCallNDTVpic.twitter.com/Jep5RB9bBi",1,1,/SGuptaMD/status/822877198763708416,
769,@kenjaques,Ken Jaques,20 ene. 2017,"Eventually science will solve GMO, glyphosate, vaccine & other debates and will figure out how and why ""non-conventional"" medicine works. https://twitter.com/CaulfieldTim/status/822585884952379395 …",1,2,/kenjaques/status/822592070430900224,
770,@NoGMOsVerified,NoGMOsVerified,20 ene. 2017,Drug-Resistant bug Klebsiella Causes Worry #GMOs #GMO http://NoGMOsVerified.com  /fd http://dld.bz/ech7R,0,0,/NoGMOsVerified/status/822571709467332608,
771,@TheVictoryBell,Buckeye  🚨 🇺🇸,20 ene. 2017,#ThankYouObama for not banning GMO's or legalizing marijuana (or even changing it from a schedule 1 drug) like you said you would.,0,0,/TheVictoryBell/status/822334570808901632,
772,@TRANSIND,NarayanBond,20 ene. 2017,"VOODOOSCIENCE MODERN MEDICINE IS BANE OF THIS EARTH !
iT REQUIRED GMO FOOD , JERSEYMILK , FACTORY EGGS ! http://fb.me/1L43V6L4p",0,0,/TRANSIND/status/822302160058654720,
773,@StuartSwansons,Freedom ofthe Spirit,19 ene. 2017,"Anything #corn  is genetically engineered to slow you down #GMO  is poison not medicine, I want #Health to give back to people in #love",0,1,/StuartSwansons/status/822157445745221633,
774,@JulioCuevasJC,JayCeePR,19 ene. 2017,'muricans are GMO poisoned Big Pharma Drug addled idiots.lmao,0,1,/JulioCuevasJC/status/822053391471935488,
775,@FarmFairyCrafts,Farm Fairy Crafts,19 ene. 2017,"Food Can be Medicine or Poison. Your Body, Your Choice.  #GMO pic.twitter.com/abTwdMnKSj",1,1,/FarmFairyCrafts/status/821928958283444230,
776,@sean_nesmith,sean 💫 🌟 ✨,18 ene. 2017,"taking perscribed medicine has been the worst experience for me!! in the mood to go all vegan, organic, non GMO, gluten-free, you name it",0,3,/sean_nesmith/status/821552692975849482,
777,@Earth_Patriot,VikkiTaylorCummings,17 ene. 2017,"GMO Cannabis from BIG PHARMA DRUG CARTELS 
KILLS PEOPLE ON PURPOSE...
#tommysgarage #earthpatriot #drugs... http://fb.me/8f8G8mYVK",0,0,/Earth_Patriot/status/821484277489696768,
778,@TX123512,_k_123,17 ene. 2017,"I really wish you could ban aluminum in medicine, beauty products and #gmo @thedonaldtrump",0,0,/TX123512/status/821404259237306368,
779,@NiceGuy504,NG504,17 ene. 2017,"Where were you angry people when Obama was breaking every law on record? Protected GMO @MonsantoCo , Sold weapons to drug cartels?",2,2,/NiceGuy504/status/821378627073937409,
780,@kitzfuhel,Kits Fool and 1000s of others,16 ene. 2017,"In Bank's Culture, citizens genetically modified 4 birth control, have ""drug glands"", & often change sexes 4 fun.",0,0,/kitzfuhel/status/820859963312476161,
781,@Cholerajoe,Maxwell Edison,15 ene. 2017,There are hundreds of life-saving medications produced using GMO's. Every molecule of insulin and any drug ending in -ab.,1,5,/Cholerajoe/status/820680834697068545,
782,@ShortLawyer,Short Lawyer Person,15 ene. 2017,I wish the Democrats could be the party of science. But the whole GMO/alternative medicine angle ruins it.,0,0,/ShortLawyer/status/820425844980060160,
783,@DinaJon60818043,Dina Jones,14 ene. 2017,"Why is it drug prices & poor quality is only in North America, even Afric,India, Japan eg. don't want drugs or GMO's. https://twitter.com/margo94/status/820319661812305920 …",0,0,/DinaJon60818043/status/820385432164630528,
784,@beachvetlbc,Notorious KGB Aggie,14 ene. 2017,All GMO studies are performed on animals. Your blog's written by incompetents in veterinary medicine @agronomistag @songberryfarm @gmjochum,0,0,/beachvetlbc/status/820367173231120384,
785,@YinYangCab,YinYangCab,14 ene. 2017,"Better late than never. Drs should be educated in holistic medicine, dangers of Genetically Modified Food & Lepitin Resistance Inflammation. https://twitter.com/cbsnewyork/status/820125156077162497 …",0,0,/YinYangCab/status/820128615039987713,
786,@jonathancornick,Jonathan Cornick,13 ene. 2017,"I’m a lib. Hear plenty of depressing alt. medicine, GMO, vaccine nonsense from ‘educated’ UWS/UESers in NYC.",1,3,/jonathancornick/status/819765712201846784,
787,@FlyersF1,BEN-JAMMIN  🦅 🇺🇸,12 ene. 2017,@RT_America shut down those anti human eugenics scum with their gmo and drug resistant seeds n crap,0,1,/FlyersF1/status/819602446087503874,
788,@ibrbxx,🐀 D-Rail  🐀,12 ene. 2017,@nutella @latelateshow tobacco is fine though? alcohol weed GMO'S...... really food and drug agency's? really? pic.twitter.com/6VJOAxWO2i,0,0,/ibrbxx/status/819376440617668608,
789,@HauteAristocrat,GLUTENFREE©,11 ene. 2017,"The food and drug administration takes bribes under the table so if you have a GMO food you want added on the list as ""FDA Approved"" pay up",1,0,/HauteAristocrat/status/819258345278218240,
790,@davelisterscrak,david lister,11 ene. 2017,a vaccine is an inert version of the virus cultured in eggs. It is not a drug.Also GMO's are perfectly safe. Read more,0,0,/davelisterscrak/status/819182314295009280,
791,@pololinzo,Timbuktu,10 ene. 2017,GMO preemptive medicine preemptive dope heads #Multiple #fronts Isis infiltrated us… https://www.instagram.com/p/BPGY1P3DlNi/,0,0,/pololinzo/status/818940380343312384,
792,@GMO_Duh,Guillermo,10 ene. 2017,I just want to practice medicine already,0,1,/GMO_Duh/status/818921287259078656,
793,@JaYO_641,thatboiJay.Aye.whY.,10 ene. 2017,so when the tribe does vote on that don't be surprised on the medicine being grown by shady growers and using gmo products,0,0,/JaYO_641/status/818883080031182852,
794,@BryantMardy,Mardy Bryant,10 ene. 2017,"Let organic non GMO foods be your medicine and allow Mother Nature to be your hospital.
#FitForLife 
-Mardy Bryant http://fb.me/Z31cu2R5",0,0,/BryantMardy/status/818844795389038593,
795,@8extremes,8extremes,7 ene. 2017,"Drug & Vaccine Co's
Blatantly FALSIFY
Govt IGNORES Safety Concerns
Just Like GMO & Tobacco
Learn
SO U can Avoid
http://tinyurl.com/jzwffaq pic.twitter.com/bZqCxiFinH",7,6,/8extremes/status/817805330755121152,
796,@ReflectiveMedic,Will Smith,7 ene. 2017,#new #blog #medicine #gmo #GMOs #food You can find the post here: http://medblog.medlink-uk.net/reflectivemedicblog/2017/01/07/gmo/ …,0,0,/ReflectiveMedic/status/817779542945386497,
797,@coryhamel,Cory Hamel,6 ene. 2017,"@RachelsNews GMO insulin has been safe and effective for 40+ years, do you think it's wise to imply that life saving medicine is ""toxic""?",0,0,/coryhamel/status/817416961839616000,
798,@paxlynx,paxlynx,6 ene. 2017,"A Genetically Modified Malaria Vaccine Has Passed an Important Hurdle
http://bit.ly/2iLWoRb  #medicine #science",0,0,/paxlynx/status/817395972896673792,
799,@TheonlyFunkyOne,Funky Dude,4 ene. 2017,"#Artificial, unnatural & #GMO #food & additives cause #harm #cdnpoli #Pharmaceutical #drug #greed #corporate #health #kids #life #naturehttps://twitter.com/AFP/status/816593518214914048 …",1,2,/TheonlyFunkyOne/status/816598655994130432,
800,@VERNIVERN,VERNON BALMER JR.,4 ene. 2017,"2015 > The US government approves drug-producing “GMO” chickens        
http://inhabitat.com/the-us-government-approves-drug-producing-gmo-chickens/ …",0,0,/VERNIVERN/status/816444452893929476,
801,@katj_13,Katie 🎄 ⚓️,3 ene. 2017,"In ridells a second time in a row, one half of the class is talking about bad drug trips over break, the other about non GMO diets..
..woo?",0,1,/katj_13/status/816324298789027843,
802,@olivergburke,Oliver Burke,3 ene. 2017,Study Shows Major Molecular Differences Between GMO And Non-GMO Corn | Health/Medicine |http://Axisoflogic.com  https://shar.es/1DiGvS pic.twitter.com/2EFcKocvJi,0,1,/olivergburke/status/816276429595901952,
