,Usuario,Nombre,Fecha,Tweet,RT,like,path,verificados
414,@C_Caseys,Celine Caseys,24 jun. 2017,#evol2017 Ann Reid about Science denial. Are scientist unnecessary to society? Is research pointless? #GMO #climatechange,0,1,/C_Caseys/status/878446468125704193,
415,@MFemiani,Marco Femiani,23 jun. 2017,"Thanks so much though! Enjoy the show, I've followed it this entire run on every social media, it looks amazing lol",0,1,/MFemiani/status/878399322102038528,
416,@Jerry33,Jerry33,23 jun. 2017,A society run on greed & profits from ignored #ImpactCosts pits people ag people -in this case farmers ag farmers #foodsystems @ #RISK #GMO https://twitter.com/nprpolitics/status/878374959042617345 …,1,0,/Jerry33/status/878376996564226048,
417,@BUD_SOCIAL,LEGESI CIC,23 jun. 2017,SEEDS OF DEATH: UNVEILING THE LIES OF GMO's http://fb.me/8y8t4enUP,0,0,/BUD_SOCIAL/status/878299858360307712,
418,@mdee_coded,Prince Muhammed,23 jun. 2017,Trending::::: Postrendy Social - Tech: This Cornell scientist saved an $11-million industry — and ignited the GMO... http://fb.me/23DhURUfn,0,0,/mdee_coded/status/878267378181603329,
419,@PythaCrank,Pythagorean Crank,23 jun. 2017,"""GMO"" is just a symptom of a bigger underlying issue. Until we look at it through the lens of social justice it will never ever go away.",0,1,/PythaCrank/status/878094528724578309,
420,@BobHemesath,Bob Hemesath,22 jun. 2017,I don't know if that's where we are headed. That's up to us as a society to decide. Science has proven That GMO's are safe.,0,0,/BobHemesath/status/877906226616467457,
421,@EnternalEnergy,Kaveh & Keiko,22 jun. 2017,"Colourful yet NO smell; GMO ""beauty"" with no substance. Typical superficial standards of our ""modern"" society.   pic.twitter.com/hwk3rpytFd",0,0,/EnternalEnergy/status/877900215348379648,
422,@ChartMill,ChartMill,22 jun. 2017,"$ESPR hot on social media now, but analyzed at ChartMill everyday http://stockcharts.chartmill.com/u/ByUXtyo_7b  #GMO #RTpic.twitter.com/X5HymPwqNg",0,0,/ChartMill/status/877702188490829825,
423,@Afrofuturism,Afrofuturism,22 jun. 2017,"Distinction @Bourdieu
A Social #Critique of the #Judgement of Taste
@PennJillette: #Bullshit
#GMO #GMOs - #Status
https://youtu.be/qdTqb19rApc",0,1,/Afrofuturism/status/877692532435542016,
424,@thackerpd,Paul Thacker,21 jun. 2017,Both Michael Pollan and Marion Nestle have dismissed this film as #GMO propaganda. Why does Tamar Haspel still promote it on social media? https://twitter.com/marionnestle/status/877521319683928064 …,0,1,/thackerpd/status/877524971110748160,
425,@jonesnja,Jones☆,21 jun. 2017,Top 10 Worst GMO Foods for Your GMO Foods List | Natural Society #vegan #veganlife #nogmos #italisvitalhttp://naturalsociety.com/top-10-worst-gmo-foods-list/ …,0,1,/jonesnja/status/877369530007289856,
426,@NoGMOsVerified,NoGMOsVerified,20 jun. 2017,The Royal Society's assault on the science of GM foods must cease #GMOs #RightToKnow #GMO /gw http://dld.bz/dHS7a,0,0,/NoGMOsVerified/status/877216934110146561,
427,@magtell,Lets Play TRUTH,20 jun. 2017,1 in 2 Canadians will get cancer: Cancer Society http://www.cbc.ca/1.4168784  of course all by design #PharmaGreed #GMO #vaccines ++ #cdnpoli,1,1,/magtell/status/877184328744173571,
428,@PamelaDrew,PamelaDrew,20 jun. 2017,"Fantastic look at #Monsanto strategy to silence #gmo critics from regulatory limits to social media ""Let Nothing Go""
http://gmwatch.org/en/news/latest-news/17688 …",0,0,/PamelaDrew/status/877172776943185921,
429,@DeangeloJelks,DeAngelo Jelks,19 jun. 2017,Great goal! Let's start w/ ending GMO consumables & other artificial percutaneous hazards. Then decelerate microwave society. Prob solved,0,0,/DeangeloJelks/status/876718970447032321,
430,@FarmFairyCrafts,Farm Fairy Crafts,19 jun. 2017,"If it Weren't 4 #GMO Food & #Pesticides, Our Society Wouldn't b so Concerned w Health & What We Put in Our Bodies. Thanks Guys!",1,2,/FarmFairyCrafts/status/876649038002741249,
431,@Mystic_xo,gLori ✨,17 jun. 2017,"Processed GMO food featuring allowing your kids on social media from soon they reach 10 years old. 
States girls been force ripe since 2012 https://twitter.com/hxrleen/status/875837693640531969 …",0,0,/Mystic_xo/status/876061902929047553,
432,@GeneticLiteracy,Genetic Literacy,16 jun. 2017,Will #GMO-wary public embrace gene-edited food crops? ‘It’s more social science than science’ http://bit.ly/2sGzbY1  via @washingtonpostpic.twitter.com/ZRketlVlbz,8,5,/GeneticLiteracy/status/875763713235668997,
433,@SonixWBV,(( SONIXwellness )),16 jun. 2017,"100 yrs. from now, will society look back 2 this era & say ""What were they thinking?"" #Additives #Diet #Food #GMO #Health #Processed #Sugarpic.twitter.com/p3ZSbJGAq1",0,0,/SonixWBV/status/875671585847431169,
434,@GMO_eater,vaccine taker,16 jun. 2017,"be a brave little capitalist, buy our food mush in a spornge colored container to benefit a hashtag guerilla marking mvmt on social media",0,0,/GMO_eater/status/875559790776262656,
435,@ziky,zIKY,15 jun. 2017,"Genetically Modified Society : Operation Paul Revere
They're Trying To Manipulate Our DNA & Genome
https://youtu.be/-SQHIC1DAo4 pic.twitter.com/ZO4HYW6XSo",0,0,/ziky/status/875380820617199616,
436,@ThisChemistry,Derek Bruzewicz,15 jun. 2017,"“It’s more about social science than science,” -DuPont Pioneer VP N. Gutterson https://www.washingtonpost.com/news/wonk/wp/2017/06/13/how-one-company-plans-to-change-your-mind-about-genetically-edited-food/?utm_term=.476036e0890c … #GMO #CRISPR #globaldiversitylearning",0,1,/ThisChemistry/status/875372075065769984,
437,@gmo_crops,GMO Crop News,15 jun. 2017,#GMO news: Urban Farming Market By Farm Types Commercial Social Leisure Educational Therapeutic AgriEnvironment... http://ow.ly/hlXC50cb0nm,0,0,/gmo_crops/status/875322465840496640,
438,@SuperDave629,❗️ ⚠️Super Dave ⚠️ ❗️,15 jun. 2017,"Same applies to fluoride, GMO's, vaccines..etc.
All things that are supposed to ""help"" society...that actually keep us in a chemical stupor.",4,8,/SuperDave629/status/875301877927350272,
439,@SamWoodward,the guy w/ the beard,13 jun. 2017,Top 10 Worst GMO Foods for Your GMO Foods List | Natural Society http://naturalsociety.com/top-10-worst-gmo-foods-list/ …,0,0,/SamWoodward/status/874739792638070784,
440,@CarrolClain,Carrol,13 jun. 2017,"It is too about science. After about 100 years of data and research proving that GMO foods are not harmful, we can talk social science. https://twitter.com/washingtonpost/status/874662595474718720 …",0,0,/CarrolClain/status/874665542443032576,
441,@NoGMOsVerified,NoGMOsVerified,11 jun. 2017,Civil society denounces World Bank scheme to hijack farmers' rights to seeds #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/fukqj,0,0,/NoGMOsVerified/status/873904960894894080,
442,@KristianCyc,Kristian,9 jun. 2017,"Thank you for your opinion, it's interesting to me, like observing unusual social interactions between genetically modified mice",0,1,/KristianCyc/status/873249257456848897,
443,@KalliLocklear,Pocahontas,9 jun. 2017,Had the craziest nightmare abt genetically modified massive sharks placed everywhere during floods in FL for government social experiments,0,4,/KalliLocklear/status/873170343975899137,
444,@AgBioWorld,C. S. Prakash,8 jun. 2017,"Hey Europeans your tax dollars at work: Uncivil behavior from the civil society in #Nigeria as usual, over #GMO food https://www.dailytrust.com.ng/news/general/csos-storm-national-assembly-over-genetically-modified-foods/200924.html …",2,0,/AgBioWorld/status/872844996310728705,
445,@YouFoundSam_RBX,Builder_Boy,7 jun. 2017,"They also believe vaccines cause cancer, that legal pesticides kill you, that GMO's r toxic,& that gender is only a social construct.",0,2,/YouFoundSam_RBX/status/872547882938839040,
446,@madpat69,Robert T Bungo Inc,7 jun. 2017,Because of social media addiction flouride in the water gmo processed food and the internet slowly becoming regulated or a case of dont care,1,1,/madpat69/status/872478707105091586,
447,@katalin_pota,Katalin Pota,7 jun. 2017,Physicians for Social Responsibility Support Labeling of GMO Foods | PSR http://www.psr.org/resources/psr-supports-labeling-gmo-foods.html?referrer=https://t.co/VOPGVSAN45#_edn3 …,0,0,/katalin_pota/status/872415151290540032,
448,@2029itstarts,Timothy Lassley  🇺🇸,7 jun. 2017,"Fluoride, #vaxXed & GMO 
Snacks watching @Nickelodeon w/ #GangstaRap (Social #eugenics ) Modern Day Multi-Cultural Mayhem.",2,4,/2029itstarts/status/872311657036472320,
449,@ArrellFoodInst,Arrell Food Institute,6 jun. 2017,Groups are exploring multiple aspects of social license this a.m. on topics of animal welfare in egg production &gmo food products #cdnagpic.twitter.com/1iN4NqXuKs,1,2,/ArrellFoodInst/status/872098299632857088,
450,@social_article,Social Articles,6 jun. 2017,10 Things You Can Do If You Are Concerned About the Lack of GMO Food Labeling! https://goo.gl/UHsPzy  #StayStrongTOP #FelizMartes #DDay,0,0,/social_article/status/872088193734017025,
451,@xchixm,"¡Coño, Miguel!",5 jun. 2017,"But that simply begs solutions from western society, which is what western society should be working on in the interim. Tough GMO, for e.g.",0,0,/xchixm/status/871666308932358147,
452,@SuperDave629,❗️ ⚠️Super Dave ⚠️ ❗️,3 jun. 2017,"Discussion on the lack of transparency of the potential negative effects of #GMO crops in society. 
#Monsanto 
@NonGMOProject @RobertKenner https://twitter.com/kevinfolta/status/871057325582422017 …",0,0,/SuperDave629/status/871063728577540098,
453,@DerrickJosi,Derrick the libertarian,3 jun. 2017,It's so interesting to me that the anti gmo crowd and the anti vaccine crowd are the same people. Do they also belong to flat earth society? pic.twitter.com/WIR6hHj1ZX,1,5,/DerrickJosi/status/870972965130653696,
454,@sylvrfox1,Sandra Gordon,2 jun. 2017,BEWARE GMO Pink pineapples are now on sale and taking over social media | http://abc13.com http://abc13.com/food/pink-pineapples-have-finally-arrived/2039871/ …,0,0,/sylvrfox1/status/870714867681943552,
455,@NewEconomyMag,The New Economy,1 jun. 2017,"In this discussion from the @AgShowcase, we discuss renewing social license after the #GMO debate 
https://www.youtube.com/watch?v=UInP0Yym_t4&index=5&list=PLV2e1NAL5oV6nOhrHAgVOqWUZmqLDn8Pg …",1,1,/NewEconomyMag/status/870293399638880256,
456,@4ourgirlsnow,Patte,1 jun. 2017,"2. ...water, non GMO modified meat, fruit & vegetables, the Russians, losing health care and social security...",0,0,/4ourgirlsnow/status/870218177921372161,
457,@DrEddyMD,Eddy Bettermann  🇩🇪,1 jun. 2017,I recently sat down with Anthony Gucciardi of Natural Society to discuss the top 10 GMO foods you should avoid.… https://plus.google.com/+DrEddyBettermann/posts/5X1zSwhZn6J …,0,0,/DrEddyMD/status/870146843191107588,
458,@heretic_martyr,Heretic Martyr,31 may. 2017,"gmo food inflames people's brains compromising cognition, keeping a culture of toddler-hood in place. It's the sibling society.",0,0,/heretic_martyr/status/869765008242208768,
459,@AgBioWorld,C. S. Prakash,31 may. 2017,"Product, not process! Explaining basic concept in GMO food safety using an imagined dialog with a social scientist  http://www.readcube.com/articles/10.1186/s40504-017-0048-8?author_access_token=vi38zxvclgq23qaolsoJtW_BpE1tBhCbnbw3BuzI2RP-zsMYQ9dMHrNJ4jmSIhHeIoeF7XVE_JizuCErXQCChh3VATBEwrZyrsciD1punAJtcaPxMbG-PWgueRcg_ADgYz0EUeAT7WYNgEkhmexDPQ%3D%3D …",1,3,/AgBioWorld/status/869746871547330561,
460,@Goldrushcomic,Miles Greb,30 may. 2017,@cenkuygur Food security is a social justice issue. You insulting and gas-lighting supporters of #Science and #GMO is immoral and ignorant.,0,0,/Goldrushcomic/status/869656180498456577,
461,@mem_somerville,mem_somerville | Wossamotta U,30 may. 2017,".@WyoWeeds noted before: social benefits of #GMO. ""difference in family life for American farmers has been nothing short of astonishing."" https://twitter.com/RobbFraley/status/869632641154375683 …",6,8,/mem_somerville/status/869634173887295488,
462,@Olivefarmer,Philli H,30 may. 2017,Spin Stuart.IAASTD report global and independent....Recommended Canada adopt Precautionary Principle and listen to own Royal Society on GMO.,0,0,/Olivefarmer/status/869454051116699648,
463,@MzNatTurner,MzNatTurner,30 may. 2017,"The fuck??? Why am I not surprised??? Weedkiller and GMO's, but people wonder why the society is sick??? Smh.",3,4,/MzNatTurner/status/869353024724062208,
464,@cayennedey,Cayenne Dey™,29 may. 2017,"aboriginal in a copy paste world... 
organic in a GMO society...",3,1,/cayennedey/status/869323824382300160,
465,@RotundoFrank,Frank Rotundo,29 may. 2017,@GMOGottaGo #hard to educate this society on GMO's! Even difficult for myself to stay on the right path! Please give us bits of advice! Thx,0,1,/RotundoFrank/status/869267311470968833,
466,@NoGMOsVerified,NoGMOsVerified,28 may. 2017,Scientists and civil society must move together towards a new science #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/eecd5,0,0,/NoGMOsVerified/status/868705735399657472,
467,@bpg29,brendanwoodside,27 may. 2017,Wife came home with some non gmo organic hippie ketchup. Fired that fucker right into the trash. This is a society ffs. #teamheinz,0,1,/bpg29/status/868440962854506499,
468,@NoGMOsVerified,NoGMOsVerified,27 may. 2017,Soil Association responds to new Royal Society report about GM crops #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/e8GNv,1,1,/NoGMOsVerified/status/868282912680153089,
469,@cayennedey,Cayenne Dey™,27 may. 2017,"I 13love lazy eyes, stretch marks, moles, scars + so call ""flaws"" in society's eyes. natural markings that make ye original—not a GMO clone.",4,12,/cayennedey/status/868280393098809345,
470,@A_LA_Art,🍞 🌎 👍,26 may. 2017,Free energy. A disease free society. Equal opportunity for all. Cruelty free. Fair trade. Free of genetically modified food. Beautiful...,0,0,/A_LA_Art/status/868115443373887488,
471,@KANEZAAnnick,KANEZA Annick,25 may. 2017,"@GenderMonitorRw 
 GMO and its stakeholders hold a mtng to Discuss with GBV/HT victims to discuss on their social reintegration. pic.twitter.com/zAAVxEG6iL",1,2,/KANEZAAnnick/status/867666925370961921,
472,@GenderMonitorRw,Gender Monitoring Rw,25 may. 2017,DCGM #GMO @KaberaP: The Civil Society is a key partner in promoting Gender accountability @ProfemmesTH,0,0,/GenderMonitorRw/status/867617180392853504,
473,@DGhariany,Diana Ghariany,24 may. 2017,"Retweeted Philosophile (@RealFKNNews):
Physicians for Social Responsibility Support Labeling of GMO Foods | PSR... http://fb.me/73vkOXVMf",0,0,/DGhariany/status/867479151619575808,
474,@mobilematt,mobilematt,23 may. 2017,U are wrong&a danger to yourself & society.U buy into the lies of Bayer/BASF (IG FARBEN) & rest of BIG 6 GMO,0,1,/mobilematt/status/867110719438958593,
475,@HardcoreSkeptic,Cory Johnston,23 may. 2017,Losing friends because I'm pro social justice is turning out to be a lot like losing friends because I'm pro gmo.,0,1,/HardcoreSkeptic/status/866818138993590273,
476,@dm_aus,David Morris,22 may. 2017,National poll in #China on genetically modified (GMO) food accompanied by a social media information campaign https://www.bloomberg.com/news/articles/2017-05-22/china-pushes-public-to-accept-gmo-as-syngenta-takeover-nears …,0,1,/dm_aus/status/866582458979962882,
477,@AlSure5,Al Sure,21 may. 2017,An idiot with MS degree said GMO R SAFE NONSENSE BS ON SOCIAL MEDIA +WAS VERY RUDE AT THE SAME TIME,1,1,/AlSure5/status/866360927356149761,
478,@purelifeone,Exposing The Truth !,21 may. 2017,Top 10 Worst GMO Foods for Your GMO Foods List | Natural Society http://naturalsociety.com/top-10-worst-gmo-foods-list/ …,0,1,/purelifeone/status/866297989588934656,
479,@Alantharp22,Alantharp2,21 may. 2017,Companies Use Monsanto GMO IS OPEN GENOCIDE! https://youtu.be/XKthvszwRQ8  via @YouTube  #Vets #Christian #Social #Writer #Scifi,0,0,/Alantharp22/status/866131903824486401,
480,@glnicolay,Gian Nicolay,20 may. 2017,In #Ghana #civil society and the #organic sector protests against #GMO food today. pic.twitter.com/b67GmDP7ya,0,0,/glnicolay/status/865925985958580227,
481,@RoyWilliams1024,Roy Stephen Williams,19 may. 2017,American Cancer Society releases new report on risk factors for cancer - #GMOS and #GMO food NOT on list...https://www.cancer.org/content/dam/cancer-org/research/cancer-facts-and-statistics/cancer-prevention-and-early-detection-facts-and-figures/cancer-prevention-and-early-detection-facts-and-figures-2017.pdf …,0,0,/RoyWilliams1024/status/865646563229552641,
482,@mrwjoly,mrwjoly,19 may. 2017,@BillNyeSaves. Just saw ypur episode on GMO's. Do you feel that society has anxiety for GMO's due to our concerns on big Pharmaceuticals.,0,0,/mrwjoly/status/865381600078548995,
483,@Jenlee2425Jen,Flag over Football,18 may. 2017,"Yes, depopulation at it's finest. Crap GMO's, chemtrails, social engineering, economic factors and many others. By design to depopulate.",0,0,/Jenlee2425Jen/status/865247393557688320,
484,@Tornadoflavor,Heidi Yu,18 may. 2017,You can never tell which conspiracy theory will actually convince people. #Antivaxx #Islamophobia #M103 #Trump #LockHerUp #GMO #Sino-forest,0,0,/Tornadoflavor/status/865196321459892224,
485,@AG_Advocate,Erin Jones,17 may. 2017,How is gene editing different than a gmo? 2-way dialogue between scientists and society is critical with new tech! https://twitter.com/foxbusiness/status/864973807903223808 …,1,4,/AG_Advocate/status/864978452390215680,
486,@xetrixa,XETRIXA,17 may. 2017,"""Technology is killing humans slowly"" he says on SOCIAL MEDIA benefitting from MODERN MEDICINE and GENETICALLY MODIFIED CROPS pic.twitter.com/60qnDw2bfI",0,0,/xetrixa/status/864731774928203776,
487,@raultoran,Raul Toran,16 may. 2017,"""Different kind of isssues: traditional, general image of science, science and society (GMO, nuclear) & open science"" M. Andler #HSECloud",1,0,/raultoran/status/864510168301744128,
488,@NoGMOsVerified,NoGMOsVerified,14 may. 2017,Pope Francis slams GMOs and pesticides for environmental and social damage #GMOs #RightToKnow #GMO /gw http://dld.bz/dGMVn,1,2,/NoGMOsVerified/status/863863936977862657,
489,@beachvetlbc,Notorious KGB Aggie,13 may. 2017,"Many multigenerational Farmers don't like your direction- 
GMO Agriculture so far has failed to deliver humanitarian & social promises.",0,0,/beachvetlbc/status/863234834306551808,
490,@NonGMOProject,Non-GMO Project,12 may. 2017,"India: civil society, scientists, farmers and others condemn #GMO mustard approval http://indiagminfo.org/sarson-satyagraha-condemns-geacs-green-signal-to-herbicide-tolerant-gm-mustard-asks-environment-minister-to-be-responsible-in-his-decision/ …pic.twitter.com/23wkEwDmnZ",31,41,/NonGMOProject/status/863176996431548416,
491,@AndreaSaltelli,andrea saltelli,12 may. 2017,"What do climate, GMO and vaccines have in common?
Forcing consensus is bad for science and society http://theconversation.com/forcing-consensus-is-bad-for-science-and-society-77079?utm_source=twitter&utm_medium=twitterbutton … via @_TCGlobal",1,3,/AndreaSaltelli/status/863025931400728583,
492,@nekerr65,nelson kerr,12 may. 2017,The Social Enterprise panel and GMO discussion were highlights at our S3 Symposium.  #LBFoodsymposium #S3 Much thanks to all of you!!,0,3,/nekerr65/status/863019442271277058,
493,@Olivefarmer,Philli H,12 may. 2017,"It was...but social  costs to farmers, meat workers from GMO crop system are weighted against safety.FDA need to dismiss reforms of Delaney",2,5,/Olivefarmer/status/862920173220581377,
494,@gratott,graeme totten,11 may. 2017,"If u vote Tory u have no right to complain about NHS,fracking, gmo, unfair society,how Britain is now a basket case u vote for it idiot",0,0,/gratott/status/862588279597805569,
495,@M_Sighil,Mirka,10 may. 2017,"You are being poisoned in France, by globalist media, gmo & chemical products, mass immigration, foreign ideologies, social degradation...",0,1,/M_Sighil/status/862306892323856384,
496,@Alantharp22,Alantharp2,10 may. 2017,Monsanto GMO FOODS Products List - World Wide GMO Foods https://youtu.be/wSqHlkrQAKU  via @YouTube #Veterans #Social #Students #Writers #Christian,0,0,/Alantharp22/status/862206666678431744,
497,@Victoreus,IG: Victoreus,10 may. 2017,regrann from truth_society  -  Repost gmo_gus Today’s milk is a processed food. Until the end… https://www.instagram.com/p/BT5Gv1AB-0Y/,0,0,/Victoreus/status/862107021964746753,
498,@Pentu_Tw1tter,Pentu Ptw1tter,9 may. 2017,They lie = @KevinFoltas & the Monsanto Trolls on social media & Monsanto.  As do Du Pont & other GMO manufacturers.,2,3,/Pentu_Tw1tter/status/862092143271305216,
499,@SOTTnet,Signs Of The Times,9 may. 2017,Society's Child: Depopulation #corn: Is #GMO corn the reason for rising #infertility rates?https://www.sott.net/article/350476-Depopulation-corn-Is-GM-corn-the-reason-for-rising-infertility-rates …,1,1,/SOTTnet/status/862051724298788864,
500,@Alantharp22,Alantharp2,9 may. 2017,"Nephilim Among Us: Human-Animal Hybrids, Eugenics, GMO https://youtu.be/9ptErvlium8  via @YouTube #Christian  #Veterans #Social #Scifi #Writer",0,0,/Alantharp22/status/861999255103393792,
501,@DNewsInc,"Daily News, Inc.",9 may. 2017,"New Post Trifecta of Doom: How Modern Society is Controlled by Tech, GMO and Agenda 21 Daily ... - https://dailynewsinc.com/2017/05/09/trifecta-of-doom-how-modern-society-is-controlled-by-tech-gmo-and-agenda-21/ … via @DNewsIncpic.twitter.com/Uv8eB9CnJs",0,0,/DNewsInc/status/861867041233305600,
502,@LoraxCate,Cate Macinnis-Ng,8 may. 2017,Everyone hates wasps so social licence easy. Transgenic wasps might be achievable within 5 years @peterkdearden #crazyambitious,2,4,/LoraxCate/status/861713877444157440,
503,@cheep_art2,✱REYNA✱,8 may. 2017,good thing we live in a society where soda is cheaper than water n GMO foods are more accessible/affordable then wholesome nutrient densfood,0,0,/cheep_art2/status/861706981047910400,
504,@LesleyRHafalia,lesley hafalia,8 may. 2017,I am thinking Social media and GMO's  and pressures,0,0,/LesleyRHafalia/status/861596006827278336,
505,@beachvetlbc,Notorious KGB Aggie,8 may. 2017,You have no peers who went to Veterinary School - she only exists on social media. All GMO shills do. https://twitter.com/MGigger/status/861419272337096704 …,0,1,/beachvetlbc/status/861423980405600256,
506,@AgBioWorld,C. S. Prakash,8 may. 2017,#GMO scientist maize geneticist elected to prestigious UK Royal Society https://ucrtoday.ucr.edu/46852,10,16,/AgBioWorld/status/861376367010738176,
507,@LUribe17,J.Uribe  🌐,7 may. 2017,"GMO?! More like OMG, people in our society don't know the first thing about genetically modified organisms! (That what GMO means btw)",0,0,/LUribe17/status/861336022524637184,
508,@GMWatch,GMWatch,7 may. 2017,#Monsanto coached professor on social media & PR strategies. It also enlisted him to help solve its problems with U.S. govt agencies. #gmo https://twitter.com/GMWatch/status/861254182216577026 …,12,5,/GMWatch/status/861255330369601536,
509,@ChartMill,ChartMill,6 may. 2017,"$CBF hot on social media now, but analyzed at ChartMill everyday http://stockcharts.chartmill.com/u/HJ7YlfoqJZ  #ETFs #GMO pic.twitter.com/R6Utk6iySd",0,0,/ChartMill/status/860662273039376384,
510,@bwandyn,brandyn*  🎄,5 may. 2017,concept: genetically modified dogs that can live forever and eventually take over society,2,12,/bwandyn/status/860632760347541504,
511,@LibtrianOutlet,Libertarian Outlet,5 may. 2017,"Flashback: @corbettreport : Dissecting the Royal Society’s GMO Whitewash
 https://www.corbettreport.com/dissecting-the-royal-societys-gmo-whitewash/ …
#CorbettReport #GMO #GMOs #Monsanto #MAM",0,0,/LibtrianOutlet/status/860553229272272896,
512,@pbarc552,Paul Baron,5 may. 2017,PoIsonous GMO producing Monsanto  Caught Paying Army Of Internet Trolls on Social Media! #Gmo #Jesuit @gflaterr http://youtu.be/CZ9NAoDqs3o,0,1,/pbarc552/status/860531013625274368,
513,@KristinaM2U,Kristina  M,5 may. 2017,"#ImAPreexistingCondition Born human, to an environment gone toxic. Altered foods, GMO, nuke-testing, micro waves, social ills made us sick",0,1,/KristinaM2U/status/860300632552488960,
514,@MazdaTiger,Mazzy the MazdaTiger,4 may. 2017,"#OriginalContent #GMO
Me in every social gathering http://fb.me/8JgY6WtZs",1,1,/MazdaTiger/status/860218213090512897,
515,@ISTT_TG,ISTT,4 may. 2017,"Register NOW for the next meeting of the ISTT, International Society for Transgenic Technologies, TT2017 #CRISPR: http://www.tt2017.org/program-schedule/ …pic.twitter.com/NtJPqKjwOj",5,5,/ISTT_TG/status/860150431044993025,
516,@NoGMOsVerified,NoGMOsVerified,4 may. 2017,Scottish civil society supports government's decision to ban GMO cultivation #GMOs #RightToKnow #GMO /gw http://dld.bz/dPSVS,0,0,/NoGMOsVerified/status/860124260727218177,
517,@GalaxyBlackSun,SirJulius  🌑,4 may. 2017,To receive the correct light codes you must rid yourself of toxicants Distilled water is a start & non GMO foods. Look around at society Sad,0,0,/GalaxyBlackSun/status/859994151403892736,
518,@BinChen72026272,Bin Chen,3 may. 2017,A corporate with social responsibility influences consumers with science based decisions. #Cargill sets a bad example. #GMO https://twitter.com/farmdaughterusa/status/859537526515789825 …,5,4,/BinChen72026272/status/859561585588793344,
519,@Olivefarmer,Philli H,2 may. 2017,"Trashiest,most abusive  people I meet on social media are farmers or US agchem PR claiming with missionary zeal GMO feeds the world.",8,14,/Olivefarmer/status/859501425633632256,
520,@MikeDomansky,Mike Domansky,30 abr. 2017,Social Media Is Organic ...... MSM is GMO ....,0,4,/MikeDomansky/status/858720950514274304,
521,@WalKowalewski,WaldemarKowalewski,30 abr. 2017,Marine Le Pen must win election to save French and European society from GMO Canadian food flooding Europe thanks to CETA. Euro =slave money,0,0,/WalKowalewski/status/858709542145843202,
522,@agbiotech,CBI,30 abr. 2017,"Learn #GMO facts from science, not trending social posts. @khammerstrom, a mom & farmer, shares her perspective.http://bit.ly/2nAMjbt",3,4,/agbiotech/status/858684365500551168,
523,@emmanueliyede,Emmanuel Iyede  🇳🇬,29 abr. 2017,Lol...   Even girls of this era are genetically modified to always appear perfect on social media. https://twitter.com/badgalmaddie_/status/858360444397944832 …,1,2,/emmanueliyede/status/858363377080512512,
524,@seabirdtv,The Last Satsuki,29 abr. 2017,"in our society, & will get all hairy and gross GMO bullSHIT",0,0,/seabirdtv/status/858216743168352256,
525,@TaurisDigital,IG/SC @TaurisDigital,29 abr. 2017,"regrann from gmo_gus  -  Yet we continue to ""race"" for the cure.Another gem from truth_society… https://www.instagram.com/p/BTcwaI3AcRm/",0,0,/TaurisDigital/status/858117248887730176,
526,@NoGMOsVerified,NoGMOsVerified,28 abr. 2017,India: Prominent civil society members write to govt against GM mustard #GMOs #GMO http://NoGMOsVerified.com  /gwhttp://dld.bz/eWbE6,2,3,/NoGMOsVerified/status/857773734790385664,
527,@pxwhittle,Patrick Whittle,27 abr. 2017,GMO is a marketing ploy. Biotech powers have marketing employees on social media promoting it every day. Really every hour.,2,1,/pxwhittle/status/857722462586404865,Usuario Verificado
528,@Retrogirl01,Lynda Hogan,27 abr. 2017,"If I went to Berkley, I would demand my. $$$$ back!  They are Dangerous to Society!  FAKE, GMO, UNEDUCATED, IDIOTS!",0,2,/Retrogirl01/status/857424054818570241,
529,@Retrogirl01,Lynda Hogan,27 abr. 2017,"I sure wouldn't do it, would you?  They are dangerous to Society!   Fake GMO People!",0,0,/Retrogirl01/status/857416286476881924,
530,@Retrogirl01,Lynda Hogan,27 abr. 2017,"Journalism in America is Dead!  Fake, GMO, Society!",0,0,/Retrogirl01/status/857415682744569864,
531,@pookleblinky,‏بوكيبلينكي,26 abr. 2017,"My new social network, Leviathon. The idea was simple: 100 million tonnes of genetically modified deinococcus radiodurans, sprayed onto Mars",4,16,/pookleblinky/status/857341086662107136,
532,@SueBreen6,Sue Breen,26 abr. 2017,"Monsanto Tries to Build a Society of GMO and Pesticide Devotees, One Child at a Time http://www.truth-out.org/news/item/36881-monsanto-tries-to-build-a-society-of-gmo-and-pesticide-devotees-one-child-at-a-time …",0,0,/SueBreen6/status/857070779724431360,
533,@ENCSconcordia,ENCS Concordia,25 abr. 2017,"#technologytuesday: Our #GMO expert, Prof. Matt Harsh, talks #technology and society in a new podcast: http://www.talkingbiotechpodcast.com/079-science-and-technology/ …",2,1,/ENCSconcordia/status/856961482197741573,
534,@SolTight,Sol Tight,25 abr. 2017,"@BillNye if You want to save the world, You've should have taken also a social approach on GMO and especially on Monsanto seeds!",0,0,/SolTight/status/856943234869858305,
535,@ABLE_AG,ABLE-AG,25 abr. 2017,GMO Plants Could Aid in the Fight against Malaria. We are doing our contribution towards society.#Fightagainstmalaria #worldmalariadaypic.twitter.com/rnbMlxaWS9,2,2,/ABLE_AG/status/856784666539511810,
